"","Row.names","moduleLabels","D00_1","D00_2","D00_3","D05_1","D05_2","D05_3","D09_1","D09_2","D09_3","D16_1","D16_2","D16_3","D26_1","D26_2","D26_3","D36_1","D36_2","D36_3","D00_4","D00_5","D00_6","D05_4","D05_5","D05_6","D09_4","D09_5","D09_6","D16_4","D16_5","D16_6","D26_4","D26_5","D26_6","D36_4","D36_5","D36_6","D00_7","D00_8","D00_9","D05_7","D05_8","D05_9","D09_7","D09_8","D09_9","D16_7","D16_8","D16_9","D26_7","D26_8","D26_9","D36_7","D36_8","D36_9"
"587","tRNA-Gln-CTG-1-2","blue",10.0554030322737,10.3651529345697,10.7591588411239,9.04779772980044,8.77638057735432,8.83098287147215,8.4899636493461,8.56847610645303,8.80908452029211,9.06519513156968,9.15618762591978,9.05733507750338,7.69181253851971,7.55036514682573,8.25018207080036,7.91603764759754,8.86224541527522,8.35966132582226,9.65440277047315,9.12211754622326,9.53297057727372,9.02322453456872,9.01539485321577,9.13403453873959,8.47709827617337,8.61868889620977,8.60203981558159,9.36296735807608,8.53387831666428,8.95291993090614,8.63825482764746,8.6774116999859,8.33153565332242,8.79104834449989,8.95088053952512,8.35390345288862,9.17861946730859,9.07792022037519,9.10935945174303,8.41490928064359,8.71463052506294,9.14529691461315,8.77436683432865,9.88100247612967,9.44728937570269,9.17724347049199,8.0094824996782,8.72278256044856,8.05061301173691,7.98022246019735,9.33589186561343,8.74740556987832,9.86496510844606,10.0753004672613
"588","tRNA-Gln-CTG-1-3","blue",10.0554030322737,10.3651529345697,10.7591588411239,9.04779772980044,8.77638057735432,8.83098287147215,8.4899636493461,8.56847610645303,8.80908452029211,9.06519513156968,9.15618762591978,9.05733507750338,7.69181253851971,7.55036514682573,8.25018207080036,7.91603764759754,8.86224541527522,8.35966132582226,9.65440277047315,9.12211754622326,9.53297057727372,9.02322453456872,9.01539485321577,9.13403453873959,8.47709827617337,8.61868889620977,8.60203981558159,9.36296735807608,8.53387831666428,8.95291993090614,8.63825482764746,8.6774116999859,8.33153565332242,8.79104834449989,8.95088053952512,8.35390345288862,9.17861946730859,9.07792022037519,9.10935945174303,8.41490928064359,8.71463052506294,9.14529691461315,8.77436683432865,9.88100247612967,9.44728937570269,9.17724347049199,8.0094824996782,8.72278256044856,8.05061301173691,7.98022246019735,9.33589186561343,8.74740556987832,9.86496510844606,10.0753004672613
"589","tRNA-Gln-CTG-1-4","blue",10.0554030322737,10.3651529345697,10.7591588411239,9.04779772980044,8.77638057735432,8.83098287147215,8.4899636493461,8.56847610645303,8.80908452029211,9.06519513156968,9.15618762591978,9.05733507750338,7.69181253851971,7.55036514682573,8.25018207080036,7.91603764759754,8.86224541527522,8.35966132582226,9.65440277047315,9.12211754622326,9.53297057727372,9.02322453456872,9.01539485321577,9.13403453873959,8.47709827617337,8.61868889620977,8.60203981558159,9.36296735807608,8.53387831666428,8.95291993090614,8.63825482764746,8.6774116999859,8.33153565332242,8.79104834449989,8.95088053952512,8.35390345288862,9.17861946730859,9.07792022037519,9.10935945174303,8.41490928064359,8.71463052506294,9.14529691461315,8.77436683432865,9.88100247612967,9.44728937570269,9.17724347049199,8.0094824996782,8.72278256044856,8.05061301173691,7.98022246019735,9.33589186561343,8.74740556987832,9.86496510844606,10.0753004672613
"590","tRNA-Gln-CTG-1-5","blue",10.0554030322737,10.3651529345697,10.7591588411239,9.04779772980044,8.77638057735432,8.83098287147215,8.4899636493461,8.56847610645303,8.80908452029211,9.06519513156968,9.15618762591978,9.05733507750338,7.69181253851971,7.55036514682573,8.25018207080036,7.91603764759754,8.86224541527522,8.35966132582226,9.65440277047315,9.12211754622326,9.53297057727372,9.02322453456872,9.01539485321577,9.13403453873959,8.47709827617337,8.61868889620977,8.60203981558159,9.36296735807608,8.53387831666428,8.95291993090614,8.63825482764746,8.6774116999859,8.33153565332242,8.79104834449989,8.95088053952512,8.35390345288862,9.17861946730859,9.07792022037519,9.10935945174303,8.41490928064359,8.71463052506294,9.14529691461315,8.77436683432865,9.88100247612967,9.44728937570269,9.17724347049199,8.0094824996782,8.72278256044856,8.05061301173691,7.98022246019735,9.33589186561343,8.74740556987832,9.86496510844606,10.0753004672613
"591","tRNA-Gln-CTG-2-1","blue",10.1905737851253,10.5314734556038,10.9505543467308,9.33743993830547,9.21294595202366,9.09609813123094,8.83379053076653,8.72418959584289,9.02472790046304,9.128907121045,9.23640664099928,9.10661440157333,7.67955911140817,7.67061957956442,8.39644054958562,8.0096527252588,8.91803511303031,8.39373379996246,9.81592518348703,9.30900723685243,9.74291178337328,9.50019169416435,9.37084609105824,9.42660372498667,8.51982711617876,8.68264934953451,8.61996726340526,9.38189113982079,8.49930283477856,8.97272538362238,8.64265256328412,8.68815784300556,8.34874276858799,8.83254217320855,8.99741411834278,8.35782164719044,9.50938887030874,9.47822198378608,9.52799966717938,8.87003814260381,9.05950582517989,9.43964032713227,8.80139927372017,9.98546296423712,9.55149813814831,9.19562681025865,8.1410698792141,8.80685399037643,8.17020938005948,7.95221942806457,9.3859455975479,8.60934545385367,9.86496510844606,10.0527329615128
"592","tRNA-Gln-CTG-3-1","blue",8.63343604743359,9.09905186885696,9.52552765189018,7.86927416244555,7.50102723268404,7.72064482122323,7.06104544393538,7.21559177284282,7.37856835884624,7.76576601407799,7.84995208830868,7.75719802029452,7.0144177799983,6.92129996429496,7.68062227445631,7.42308259565939,7.95205038315154,7.53875720408856,8.43930260635896,7.92626328562209,8.20045406696226,7.70540172252317,7.67785592471713,7.62021968467868,7.4868999477706,7.50785049866368,7.58450817496627,8.37914226481083,7.54719612526298,7.97955501573548,7.87708514121213,8.00051218132228,7.42889191152895,7.94304877942024,8.15734266298291,7.62106548220887,7.816902908953,7.9437547731726,7.88018963260087,7.23924100266588,7.40054512004294,7.70403755491372,7.41348698569578,7.75169750742968,7.48614424971282,7.63827380634224,7.04776500145212,7.56680795102951,7.13754023258139,6.99782604861231,7.99508287331247,7.65359677853087,8.39829169119177,8.42718784449793
"593","tRNA-Gln-CTG-3-2","blue",8.63343604743359,9.09905186885696,9.52552765189018,7.86927416244555,7.50102723268404,7.72064482122323,7.06104544393538,7.21559177284282,7.37856835884624,7.76576601407799,7.84995208830868,7.75719802029452,7.0144177799983,6.92129996429496,7.68062227445631,7.42308259565939,7.95205038315154,7.53875720408856,8.43930260635896,7.92626328562209,8.20045406696226,7.70540172252317,7.67785592471713,7.62021968467868,7.4868999477706,7.50785049866368,7.58450817496627,8.37914226481083,7.54719612526298,7.97955501573548,7.87708514121213,8.00051218132228,7.42889191152895,7.94304877942024,8.15734266298291,7.62106548220887,7.816902908953,7.9437547731726,7.88018963260087,7.23924100266588,7.40054512004294,7.70403755491372,7.41348698569578,7.75169750742968,7.48614424971282,7.63827380634224,7.04776500145212,7.56680795102951,7.13754023258139,6.99782604861231,7.99508287331247,7.65359677853087,8.39829169119177,8.42718784449793
"594","tRNA-Gln-CTG-4-1","blue",8.63343604743359,8.96459553747079,9.42878786213404,7.63585653075017,7.31789191034797,7.5201246628479,6.90505550442814,7.05303018918392,7.13688293067849,7.57984335717979,7.66172701421381,7.58721661245515,6.8968574556689,6.81841825452499,7.54262232562411,7.33814534712936,7.83409084283531,7.3727106279767,7.97904413826348,7.56757822335601,7.74080465262054,7.50006345297992,7.39586282075854,7.37777579646098,7.32760221579981,7.35706288911133,7.41475218634461,8.24448016944018,7.39736283207378,7.83767092988147,7.74331033084315,7.89256923918466,7.24722046835538,7.79314034113,8.01378476087378,7.53987513707607,7.3326502978466,7.5912478160574,7.50078397881754,7.08092771864712,7.1133747948379,7.39497984936483,7.29954418931539,7.54115879644564,7.28812036700962,7.46493068295792,6.96128167109296,7.45762315916574,7.0411959903184,6.93325523179635,7.85891349497712,7.58657238613931,8.29384105449961,8.30468060262244
"595","tRNA-Gln-CTG-4-2","blue",8.63343604743359,8.96459553747079,9.42878786213404,7.63585653075017,7.31789191034797,7.5201246628479,6.90505550442814,7.05303018918392,7.13688293067849,7.57984335717979,7.66172701421381,7.58721661245515,6.8968574556689,6.81841825452499,7.54262232562411,7.33814534712936,7.83409084283531,7.3727106279767,7.97904413826348,7.56757822335601,7.74080465262054,7.50006345297992,7.39586282075854,7.37777579646098,7.32760221579981,7.35706288911133,7.41475218634461,8.24448016944018,7.39736283207378,7.83767092988147,7.74331033084315,7.89256923918466,7.24722046835538,7.79314034113,8.01378476087378,7.53987513707607,7.3326502978466,7.5912478160574,7.50078397881754,7.08092771864712,7.1133747948379,7.39497984936483,7.29954418931539,7.54115879644564,7.28812036700962,7.46493068295792,6.96128167109296,7.45762315916574,7.0411959903184,6.93325523179635,7.85891349497712,7.58657238613931,8.29384105449961,8.30468060262244
"596","tRNA-Gln-CTG-5-1","blue",9.96244044015785,10.2128678528582,10.7398883095929,8.75579576892072,8.6104268453715,8.67235768705157,8.29791851842381,8.27417371638987,8.50474796142922,8.84348463365933,8.9776008760024,8.86883598380657,7.37368493056781,7.3047457982585,8.00251658511838,7.66813280242029,8.65656955097417,8.16877871117289,9.66841063262198,9.11952334679544,9.61500369920209,8.91281016289259,8.81633539477907,8.93818140567264,7.73997397059584,7.69492547048381,8.00654242475758,8.75584093538373,8.08358257588017,8.45774420835172,8.32435263841792,8.35634297608113,8.082517442281,8.59271352972827,8.78710481064853,8.13374721706184,9.2078613977514,9.2144643622613,9.21552938959879,8.32814549773298,8.57763748182097,9.03572780592243,8.27164535974038,9.6371810203019,9.2687062571987,9.00259955060289,7.79936004041793,8.55330645863513,7.80120804004529,7.77949767559666,9.19945897206928,8.51130862852185,9.74295187605024,9.97884498441232
