"","D00_1","D00_2","D00_3","D00_4","D00_5","D00_6","D00_7","D00_8","D00_9","D05_1","D05_2","D05_3","D05_4","D05_5","D05_6","D05_7","D05_8","D05_9","D09_1","D09_2","D09_3","D09_4","D09_5","D09_6","D09_7","D09_8","D09_9","D16_1","D16_2","D16_3","D16_4","D16_5","D16_6","D16_7","D16_8","D16_9","D26_1","D26_2","D26_3","D26_4","D26_5","D26_6","D26_7","D26_8","D26_9","D36_1","D36_2","D36_3","D36_4","D36_5","D36_6","D36_7","D36_8","D36_9"
"CAPRIN1:processed_transcript",4.41814144828374,4.54724057668245,4.30071246823307,4.33882374371851,4.3979290955815,4.33332303311674,4.78106520658276,4.63156351931715,4.60932883862858,4.58903002490021,4.47751887648045,4.36362480220224,4.60298442450717,4.2684549673849,4.43973329804497,4.81218089935215,4.80042474161451,4.8028432045378,4.82332365883886,4.82272760611183,4.96074217633454,4.49946423018132,4.84283026512555,4.55963148815487,4.60630856761304,4.23378529405513,4.62711448203343,4.0934025391182,4.17941585356307,4.28039350454771,3.96343817274702,4.34809541728512,4.05230026488169,4.22174346658202,4.24311532889613,3.57363758161167,4.29200545375901,4.24931398467538,3.86712973865942,4.11036159048474,3.98070490641664,4.41398743068732,3.88321124826607,4.09431592798151,4.44608545906106,4.20199758392233,4.02907284060412,4.28146469326025,4.39767476296846,4.11168372755587,4.13957512672691,3.86502537317715,4.28301481959317,3.41247407199288
"SERBP1:processed_transcript",4.41814144828374,4.48418838778549,4.30071246823307,4.77279913939705,4.53651138256244,4.53146979543128,4.61957788564535,4.71889129788362,4.4259040132414,3.84736440911352,3.86231950402739,4.12571374887105,3.61304005268912,3.87745620021949,3.88866466191368,3.97640944534726,4.12154725481028,3.99419247651129,3.84407740739307,3.76506818429651,4.0894013794368,3.70916680868091,3.76618112818385,3.47237891615072,3.73873859522648,3.84862431620406,3.7231205731733,3.80125504950264,3.68620229034286,3.52072916526093,3.52135557267264,3.59830840051368,3.2415536490938,3.48237087481338,3.93032330598894,3.82670423728172,3.87212355806791,3.90257802329887,3.44870991697558,3.54385610373108,3.45135389193058,3.95186435899312,3.34912475532427,3.62092107552435,3.74358560823328,3.46951410919794,3.7050340461683,3.52143213948704,3.63908288099939,3.70950835630693,3.77058574090246,3.4471282936698,3.76626876081656,3.81883754401781
"PTGES3:processed_transcript",4.41814144828374,4.82399162320497,4.66660766452862,4.42194618372106,4.24249698273856,4.2213403362523,4.5759401464341,4.48868988415462,4.60932883862858,4.76406477560006,4.40616856236344,4.36362480220224,3.94774271101182,4.49729617497159,3.88866466191368,4.49177242068502,4.58523256856943,4.7092454316448,4.03250979389485,4.10088948367714,4.203031102104,3.57493196029409,3.52237544997606,3.70699447339728,3.81608778680061,4.14847726931275,4.03708212683887,3.68408479536456,3.51800954692084,3.76423469688539,3.52135557267264,3.38090123365045,3.43181322451678,3.48237087481338,3.69180205994634,4.03232493805951,3.49872445538387,3.85103082401226,3.44870991697558,3.33522617900337,3.74863644070827,3.57161164688809,3.56043830081859,3.70236996766289,3.74358560823328,3.32650041751214,3.57116324600961,3.52143213948704,3.85566410546988,3.75687459245667,3.3763923633107,3.13748655370631,3.76626876081656,3.41247407199288
"MAGED4:processed_transcript",4.41814144828374,4.27409625662642,4.55568403331113,4.33882374371851,4.15688070117086,3.96103978712704,3.88538273799327,4.32812202725454,4.26886940415501,4.5251312613326,4.54514782423836,4.56393048742198,4.90719082986446,4.91357876232442,4.75489413721961,4.29630404816706,4.62360389147841,4.5369578429359,4.72616120846578,4.28146769341674,4.203031102104,4.73649545792351,4.74823212106892,5.20219994213933,4.39403281050005,4.45959462953341,4.33954236971628,5.36329721094664,5.51592080448212,5.23367817409996,6.08363248233753,5.47662626049041,5.62347372288744,4.93782117622634,4.91595346056028,5.11070589261136,4.85852153329949,5.0222056314468,5.38651471161971,5.45261132104985,5.37421457742142,5.09038679263733,5.60393982223908,5.27949810790702,5.41872513784604,5.22795820252962,5.14658611882018,5.28885627737324,5.17987545692988,5.40406046999622,5.4062399301881,5.48648066545968,5.69994844483825,5.63607633268188
"TLE4:processed_transcript",4.41814144828374,4.11156846780826,4.30071246823307,3.93616607003615,3.73487580203024,4.2213403362523,3.88538273799327,3.84488828147982,4.08922053929323,4.76406477560006,5.16679083482445,5.97771922581079,6.19253434100172,5.23167635481129,4.1396140772379,4.98991575161795,4.80042474161451,5.23785737012628,3.5286328387315,3.15029025145037,2.86603521763892,3.41951209658655,3.19262942351669,2.35962910757546,3.22370901943034,3.72813931504513,3.10747395767677,3.5520654542721,3.51800954692084,3.19142031981554,3.52135557267264,2.87819789510738,2.98802018332981,3.16328238024908,3.3813323009681,4.03232493805951,3.29744509928357,2.7903342627562,3.13864308309761,3.54385610373108,3.61094485038406,3.13936889567978,3.06602551815994,3.43483298834185,3.74358560823328,3.46951410919794,2.97859543904672,3.40412323414784,2.94669578799365,3.12694560890142,3.19536636162123,3.4471282936698,5.62398039755974,3.41247407199288
"SUZ12P1:processed_transcript",4.41814144828374,3.92366927685734,3.98023470114487,4.50001986205861,4.88177370893822,4.33332303311674,4.38516374073125,4.26976118409698,4.32340333836339,3.72696697867203,3.74088471485746,4.56393048742198,4.08400404250014,4.42546453629109,3.88866466191368,4.14683968227932,3.72438311666694,3.80938095892262,3.69818001015757,3.88829369941113,3.66169870350011,4.12478407392332,3.19262942351669,3.47237891615072,3.81608778680061,4.14847726931275,4.03708212683887,3.5520654542721,3.95901727672568,3.64968663585518,3.96343817274702,3.9296940837569,3.2415536490938,3.71883542749301,3.69180205994634,3.23034007889918,4.70608579252444,4.60837849076777,3.44870991697558,3.86281906413692,3.74863644070827,4.10265698195754,3.88321124826607,4.03756204433594,3.35625516334432,3.97939224010063,4.35691033309627,4.0342029598648,4.03693109621035,3.55290698992935,4.05766501533452,4.1675115068423,3.76626876081656,4.54994849905226
"RPS18:processed_transcript",4.32652587372004,4.54724057668245,4.30071246823307,4.50001986205861,4.66179968126816,4.53146979543128,4.38516374073125,4.76050227697264,4.65144206479413,4.38707422371684,4.25026265788566,4.43389941550686,4.60298442450717,4.69178163481498,4.75489413721961,4.7137115985209,4.50495584375945,4.5369578429359,5.10462471020668,4.95492265861211,4.96074217633454,5.23138788367004,5.36774725075418,5.13657316543695,4.7189516985535,4.71002042139337,4.8631041491268,4.6426801407793,4.67363421609608,4.64360878334576,4.41415381620335,4.6616738722235,4.70436528504799,4.76952655547509,4.81311343733908,4.73429261565552,4.82938262997612,4.818959111304,4.70714302930852,4.31556506101992,4.26027355942335,4.23665065860642,4.51874198186146,4.73268761484858,4.44608545906106,4.60505841975145,4.73007958523128,4.53462567004204,4.26566872968769,4.35750299064064,4.28857631918364,4.40962018435447,4.28301481959317,4.35056929959824
"TPT1:processed_transcript",4.32652587372004,4.72007611573351,4.66660766452862,4.2498663935324,4.06480715131815,4.2213403362523,4.09765261770921,4.20854546714366,4.15207513640427,4.6499714225044,4.89129728273204,4.56393048742198,4.51466730039205,4.42546453629109,4.34740862498931,5.07080158764426,5.04253730273041,5.14717970561975,5.10462471020668,4.92949159509473,5.10500286880441,4.43284936055936,4.41578664903586,4.45234613151691,4.52549926289181,4.65172586266535,4.66945304172861,4.32801558343299,4.17941585356307,4.34850581726573,4.13278127141025,3.9296940837569,4.14384127366891,4.1514243972762,4.12754980377536,4.3606468687932,4.15111850639859,4.32254129815511,4.41230385320406,4.21721147422411,4.08126120171779,4.10265698195754,4.13344476508647,4.20040427715034,4.2537516139273,4.20199758392233,4.28271720519028,4.38879922707717,4.03693109621035,4.07718710744974,3.87453967696694,4.1675115068423,4.28301481959317,4.11386252138204
"NPIPB4:processed_transcript",4.32652587372004,3.92366927685734,4.76898182243552,4.05010312414914,4.3979290955815,4.09821576443047,4.89059300849726,4.84004922741654,4.47423911904729,3.84736440911352,3.60386913742489,3.93657562430517,4.51466730039205,4.08883674594579,3.73900946373472,3.6611613323991,3.87269828972357,3.50049199794468,3.77357780636245,3.26894785107633,3.07221222193989,3.23129384145854,3.19262942351669,3.15596332306186,3.73873859522648,3.59223830861147,3.7231205731733,4.52578110736914,3.51800954692084,3.76423469688539,3.52135557267264,4.18597891151188,3.2415536490938,3.91183982901227,4.06537935404243,3.57363758161167,4.96920121873278,4.95776554549485,3.6789212427069,3.54385610373108,3.74863644070827,4.70899173778862,4.01496739623507,4.14851341418226,4.44608545906106,4.74577564830632,3.93101301303349,4.16407377882055,3.85566410546988,3.29409087847738,4.35690461824618,3.4471282936698,3.76626876081656,4.35056929959824
"LMNB1:processed_transcript",4.32652587372004,4.11156846780826,3.78001284071743,4.05010312414914,4.24249698273856,4.09821576443047,4.27797349015657,4.14413891435653,4.21185038255553,4.14701434481914,3.86231950402739,3.7099106759057,3.39327583441675,3.4564746907467,3.5648760662556,3.38087364456088,3.72438311666694,3.80938095892262,3.69818001015757,3.76506818429651,3.57058083682411,3.70916680868091,4.28290189806853,4.06240706654475,3.56463546568755,3.84862431620406,3.89096286178076,4.17666440221118,3.95901727672568,3.76423469688539,3.52135557267264,3.69125502412477,3.72442459331015,3.71883542749301,3.69180205994634,3.82670423728172,3.29744509928357,3.10024651272672,3.13864308309761,3.33522617900337,2.99981828107855,2.91430117829236,3.06602551815994,2.84932644949118,2.35962910757546,3.15386566522688,2.97859543904672,3.10608026323554,2.94669578799365,3.21507529782585,3.3763923633107,2.35962910757546,2.35962910757546,2.35962910757546
"PDXDC2P:processed_transcript",4.32652587372004,3.69859759507191,4.15098446967878,4.57367291471892,4.3979290955815,4.33332303311674,4.27797349015657,4.6759435938998,4.32340333836339,3.72696697867203,4.07199405460779,4.03491722397988,3.0981705759105,4.08883674594579,4.52588643399089,4.14683968227932,3.80104457981548,4.33844410574173,3.43139705370311,3.62594830515331,3.35763044817941,3.93572719917428,3.52237544997606,3.47237891615072,4.19457210659259,4.31360966190656,3.7231205731733,3.39931205791444,3.51800954692084,3.76423469688539,3.19188036657864,4.06470644452726,3.72442459331015,3.60754036344525,4.24311532889613,2.35962910757546,4.73798780563007,4.6642213382196,3.86712973865942,3.99312876613493,3.25786136071775,4.5697588787447,4.24138158432811,3.70236996766289,3.74358560823328,4.13226143353869,4.28271720519028,4.53462567004204,4.11804831020504,4.00505318656599,3.96970601445857,4.1675115068423,3.76626876081656,4.11386252138204
"TCEA1:processed_transcript",4.32652587372004,4.27409625662642,3.98023470114487,4.05010312414914,3.96503315991958,4.53146979543128,4.33270211535737,4.07613564572389,4.15207513640427,3.95602147028982,3.86231950402739,3.93657562430517,3.0981705759105,3.87745620021949,3.88866466191368,4.06466337542691,4.37439670797116,4.24949968037834,3.84407740739307,3.69780741601784,4.0894013794368,3.41951209658655,3.76618112818385,3.15596332306186,3.88836903961469,3.24405352031302,3.96631931738227,3.80125504950264,3.68620229034286,3.52072916526093,3.76497532926312,3.38090123365045,3.2415536490938,3.3378288358703,3.85637728738051,3.23034007889918,3.5850317468483,3.68012250621557,3.13864308309761,3.33522617900337,3.61094485038406,3.4497024349666,3.06602551815994,3.32558760273006,2.35962910757546,3.70359841103796,3.22851708173251,3.52143213948704,3.63908288099939,3.36616163531755,3.77058574090246,3.67704410410418,2.35962910757546,2.35962910757546
"IVNS1ABP:processed_transcript",4.32652587372004,4.60739648266208,4.4344984794026,4.83309257407273,4.53651138256244,4.62026210705024,4.33270211535737,4.26976118409698,4.47423911904729,4.45794421235248,4.47751887648045,4.73764966891177,4.31764907803336,4.75075031481627,4.1396140772379,4.76384840823306,4.37439670797116,4.24949968037834,4.2446520182172,4.40160424491358,4.40317441025817,4.03402585978532,3.96478538307589,4.20640127356476,4.52549926289181,5.01502390709363,4.8631041491268,4.00394492756671,3.68620229034286,3.3716522504655,3.52135557267264,3.38090123365045,3.58884915128465,4.22174346658202,3.69180205994634,3.57363758161167,3.73820196982995,3.68012250621557,3.6789212427069,3.54385610373108,3.74863644070827,3.86845013020024,3.06602551815994,3.84865544621865,4.02615161507381,3.46951410919794,3.7050340461683,3.96353931864477,3.63908288099939,3.80224838101083,3.77058574090246,3.86502537317715,4.28301481959317,3.41247407199288
"SNX5:processed_transcript",4.32652587372004,4.77303765680376,4.76898182243552,4.2498663935324,4.15688070117086,4.43620153777222,4.43555701777654,4.58564406705393,4.32340333836339,3.84736440911352,4.07199405460779,4.21018149982238,4.20634615987393,3.9879217598878,4.02080577795466,4.06466337542691,4.32774535674244,4.29475789685515,4.2446520182172,4.10088948367714,4.14753963269159,4.36260088256213,3.96478538307589,3.70699447339728,4.19457210659259,3.72813931504513,3.81023712584762,3.39931205791444,3.04020282716747,3.96261065055871,3.19188036657864,3.49584366156528,3.72442459331015,2.93152191650248,3.49631879522785,3.57363758161167,3.66444676376503,3.47538889859556,4.29695807963071,3.05592233826875,3.98070490641664,3.77834880353996,3.34912475532427,3.70236996766289,3.74358560823328,3.70359841103796,3.7050340461683,3.80768460081698,3.51107469382499,3.60783354833721,3.19536636162123,2.35962910757546,2.35962910757546,2.35962910757546
"HK1:processed_transcript",4.32652587372004,4.11156846780826,3.98023470114487,4.2498663935324,4.32260047138771,4.33332303311674,4.16074767422876,4.26976118409698,4.02289622146074,2.35962910757546,2.99603732114684,2.98096372545285,3.0981705759105,3.00291309444235,2.35962910757546,2.95734840608078,2.35962910757546,3.02956817504087,3.19722623425729,3.00784445669813,3.47018633350987,3.23129384145854,2.35962910757546,3.15596332306186,3.06858503371744,3.24405352031302,2.35962910757546,4.00394492756671,3.95901727672568,3.76423469688539,3.76497532926312,3.69125502412477,3.58884915128465,3.81954819137463,3.77720153551135,3.23034007889918,4.04729024337753,3.999188409055,3.6789212427069,3.71533617836992,3.45135389193058,4.10265698195754,3.7340130366278,3.62092107552435,3.35625516334432,3.89478006458865,3.82378669443253,3.80768460081698,4.03693109621035,3.88775840594765,3.52610138366215,2.35962910757546,3.37317015003562,4.11386252138204
"PAFAH1B1:processed_transcript",4.32652587372004,4.34804141338247,3.98023470114487,3.66671194520186,4.24249698273856,3.10482760854386,4.03106836372824,4.20854546714366,4.02289622146074,4.14701434481914,4.07199405460779,4.36362480220224,3.94774271101182,3.9879217598878,4.1396140772379,4.7137115985209,4.54570917435654,4.46117500890128,4.42579723639731,4.3628074180865,4.30707201398303,3.93572719917428,3.76618112818385,4.06240706654475,4.24748965285208,4.14847726931275,4.28467098843344,4.17666440221118,4.3661300771731,4.41315076123626,3.96343817274702,4.44567411860612,4.14384127366891,4.67677645077242,4.2970945232904,4.20737744744993,5.07158648035244,4.60837849076777,4.70714302930852,4.57192272624425,4.34094346874882,4.23665065860642,4.43279299165402,4.43173775391787,4.02615161507381,4.50216820533394,4.42701335022063,4.78517900101111,4.62692526408107,4.67725553368159,4.93817578842361,4.1675115068423,4.64657732604275,4.54994849905226
"PTMAP5:processed_transcript",4.22775225361286,4.34804141338247,4.55568403331113,4.2498663935324,4.3979290955815,4.53146979543128,4.43555701777654,4.43736409179158,4.3756823880541,3.95602147028982,3.97187782011748,4.03491722397988,3.79318424985193,3.87745620021949,3.5648760662556,3.77658740993687,3.87269828972357,3.87438735752148,3.5286328387315,3.62594830515331,3.823099906727,3.41951209658655,3.52237544997606,3.47237891615072,3.73873859522648,3.59223830861147,3.52353680778683,3.39931205791444,3.51800954692084,3.19142031981554,3.19188036657864,3.38090123365045,3.2415536490938,3.48237087481338,3.69180205994634,3.57363758161167,3.49872445538387,3.61642876253339,3.44870991697558,3.33522617900337,3.45135389193058,3.57161164688809,3.56043830081859,3.62092107552435,3.74358560823328,3.32650041751214,2.97859543904672,3.40412323414784,3.36313561870856,3.43270624112493,3.19536636162123,3.13748655370631,3.37317015003562,2.35962910757546
"GOLGA2P10:processed_transcript",4.22775225361286,4.41791701151137,4.76898182243552,4.50001986205861,4.32260047138771,4.62026210705024,4.09765261770921,4.32812202725454,4.52083681018941,3.95602147028982,3.86231950402739,3.82903008575179,4.08400404250014,3.75497615147274,3.88866466191368,3.77658740993687,3.87269828972357,3.9358486445217,3.77357780636245,3.76506818429651,3.66169870350011,3.8282303127304,3.52237544997606,3.70699447339728,3.81608778680061,3.84862431620406,3.96631931738227,4.89665435150931,4.67363421609608,4.53345324198779,4.41415381620335,4.06470644452726,4.58529353979712,4.22174346658202,4.12754980377536,4.62115304297137,4.33564526121032,4.32254129815511,5.38651471161971,5.90205423416878,6.00680391029253,5.09038679263733,4.88040521067863,4.97814522740003,5.23245161275955,3.97939224010063,4.20385936616055,4.33626778259021,4.26566872968769,4.61008940138016,4.48347988702757,4.29438697696435,4.05262964842882,4.35056929959824
"NPIPB5:processed_transcript",4.22775225361286,4.27409625662642,4.76898182243552,3.93616607003615,4.24249698273856,4.33332303311674,4.38516374073125,4.32812202725454,4.26886940415501,3.72696697867203,3.86231950402739,3.93657562430517,3.94774271101182,3.75497615147274,4.02080577795466,3.53117947379405,3.55188715233811,3.50049199794468,3.97304813146844,3.62594830515331,3.47018633350987,3.70916680868091,3.52237544997606,3.47237891615072,4.08135452553746,3.84862431620406,3.7231205731733,3.5520654542721,3.31358097516591,3.19142031981554,3.19188036657864,3.77662435154785,3.2415536490938,3.60754036344525,3.3813323009681,3.57363758161167,4.04729024337753,3.85103082401226,3.13864308309761,2.35962910757546,3.25786136071775,3.77834880353996,3.34912475532427,3.53234996042872,3.35625516334432,3.59340422805515,3.41618189657375,3.72070012373488,3.36313561870856,3.29409087847738,3.3763923633107,2.35962910757546,3.37317015003562,3.41247407199288
