"","D00_1","D00_2","D00_3","D00_4","D00_5","D00_6","D00_7","D00_8","D00_9","D05_1","D05_2","D05_3","D05_4","D05_5","D05_6","D05_7","D05_8","D05_9","D09_1","D09_2","D09_3","D09_4","D09_5","D09_6","D09_7","D09_8","D09_9","D16_1","D16_2","D16_3","D16_4","D16_5","D16_6","D16_7","D16_8","D16_9","D26_1","D26_2","D26_3","D26_4","D26_5","D26_6","D26_7","D26_8","D26_9","D36_1","D36_2","D36_3","D36_4","D36_5","D36_6","D36_7","D36_8","D36_9"
"MALAT1:lincRNA",8.34439492535143,7.87180604983025,7.67364898858779,8.1841865647123,8.01980626266902,8.20157885719946,8.96341875282854,8.78112178929339,8.68731149450988,8.56096593044887,8.97296515105704,8.9041641802394,9.1644396592228,9.05820952891183,9.08766232721447,8.84739484667538,8.68446819981238,8.50553793116343,8.45609907287747,8.60554109407156,8.43829737556636,9.08031763146229,8.86362013557787,9.06682505149846,9.06679405775451,8.87007353742301,8.92112553108126,9.66642862820134,9.544410289873,9.8653764275364,9.49806520530538,10.3321832002027,9.58116566140115,10.1280656966069,10.262723243368,9.54734814075003,11.1509162422194,11.1881965342771,10.1472650852767,9.71476886644032,10.0954663981883,10.8530868331522,9.89621361649723,10.5557334328411,9.72893924978253,10.6855442494379,10.5247214485857,10.5941227476877,10.4915716701935,9.86099439476856,10.4138199909259,9.67198743351718,9.8088756574623,9.63119614736095
"RP11-54H7.4:lincRNA",8.08701750234911,8.06840295928207,8.0317370610335,7.92107297707135,7.76345200010381,7.87997306868289,8.29680115169046,8.27276212052753,8.23598562193575,3.95602147028982,3.25263662736535,3.57561034356985,2.35962910757546,3.26213692916483,3.35284590502582,3.19909755089937,3.64176337276051,3.17656713139661,2.35962910757546,2.81989738111278,3.22808802586417,3.41951209658655,3.19262942351669,2.35962910757546,3.22370901943034,3.24405352031302,2.89136092521324,2.35962910757546,2.35962910757546,3.3716522504655,3.19188036657864,2.87819789510738,2.98802018332981,3.16328238024908,3.49631879522785,3.23034007889918,3.5850317468483,3.54845448180044,3.6789212427069,3.86281906413692,3.25786136071775,3.4497024349666,3.06602551815994,3.77797055056196,3.35625516334432,3.46951410919794,3.22851708173251,3.72070012373488,3.63908288099939,3.36616163531755,3.19536636162123,3.13748655370631,2.35962910757546,3.41247407199288
"LINC00324:lincRNA",7.79771401533929,8.05300601419778,8.358388158247,7.86634358441582,7.47608239212901,7.74518147760314,7.79052912089798,8.1194455882496,8.21597473476061,7.69889648611662,7.72187214883963,7.53222364470813,8.23648025513979,8.32828021049647,8.40558772627482,7.83979781865545,7.3359579569195,7.32155805999497,6.48280994970133,6.45838930280135,6.51971378104463,6.14418910957487,6.50611214551738,6.0443913533005,6.94517259455009,7.75559907982982,7.84199725856698,6.48777157823157,6.45809324253398,6.69825811724759,6.91487015382799,6.51965749211081,6.90504404776101,6.76676485280883,6.64237023194138,6.80936323473876,5.56473699220752,5.69186744124264,6.53560868170674,6.1464504999159,5.95963826706493,6.18750855249606,6.32606669570429,6.21702100127208,7.02046162622541,6.32416480839562,7.13486276148071,6.53712773997348,6.46559256145747,6.87568359151969,6.2874607328183,7.26465403133936,7.15005323245006,7.84629477679862
"TPTEP1:lincRNA",7.68963667049697,7.13091117536929,7.06648263572517,7.22755650979036,7.19809810321544,7.61720620524173,7.4586341235555,7.34206963726761,7.52745193873799,3.43386391786824,3.60386913742489,2.35962910757546,3.61304005268912,3.4564746907467,3.35284590502582,3.19909755089937,3.64176337276051,3.7402941740982,3.43139705370311,3.26894785107633,3.22808802586417,3.57493196029409,3.76618112818385,3.70699447339728,3.46468670717133,3.59223830861147,3.62821871437933,3.80125504950264,3.83098721045119,3.3716522504655,2.35962910757546,3.85577286754317,2.98802018332981,3.3378288358703,3.93032330598894,2.35962910757546,4.04729024337753,4.13068685399574,3.86712973865942,3.33522617900337,3.87064685852238,4.02966224782621,3.88321124826607,4.03756204433594,3.35625516334432,3.59340422805515,3.93101301303349,3.96353931864477,4.11804831020504,3.75687459245667,4.05766501533452,4.29438697696435,4.05262964842882,3.41247407199288
"RNU11:lincRNA",7.55394249951334,8.13815794545313,8.52951606797296,7.51246999747968,8.05297203655986,7.37080065893934,7.5422895294704,7.48651371147105,7.7572108711713,9.79955955040099,9.61597548451944,9.2540517720833,9.3058957093672,9.62640152938895,9.48917848574322,9.07960436321798,9.15718645041981,9.10163626767353,9.29501273406359,9.32737951555105,9.17539421413164,8.68953861966238,8.90126643426374,8.86324866683707,8.2960052193649,8.48558403967418,8.41316722127991,10.927112388439,11.2183162106823,11.0038721015807,8.91449320382766,8.65456860392379,9.13492213885048,10.0820412352738,10.0914418360559,10.6298409288308,8.448581673041,8.32963075655602,9.39020584997974,7.47836794777436,7.39501126285124,6.91462044298862,9.02887799304938,8.063305257333,9.28619799428089,7.68891324327605,7.731683642273,7.4814216565423,6.37830576923327,7.0233472557867,6.72314772765193,7.73763231273416,7.8894072143704,8.20877806935343
"PWAR6:lincRNA",7.21304853576855,6.66044088379381,6.7660393332899,6.82960586443164,6.63653239278917,6.77384824853368,6.87119399690674,6.58621775664774,6.48456361393608,4.76406477560006,4.670774626615,5.02948641933338,4.68575778078179,4.80723544422385,4.43973329804497,5.18386896357672,4.95670374350972,5.19325945200403,4.42579723639731,4.10088948367714,4.30707201398303,3.93572719917428,3.52237544997606,3.15596332306186,4.56652535530689,3.72813931504513,4.22729107525346,3.80125504950264,4.45008590426485,3.64968663585518,4.28134802751748,4.29635159918724,3.58884915128465,4.52424233113691,4.53719917984395,3.82670423728172,5.37990685898667,5.25347999557914,4.51813264623553,4.71857555802334,4.68233756024541,5.61165224023314,4.59937665762774,4.92081604075769,3.74358560823328,5.34780872777697,5.33302894957183,5.23507643300497,5.03229012735417,4.76184575734914,4.54240815261219,4.02593876732697,4.93138215205907,2.35962910757546
"SCARNA2:lincRNA",7.12634981183124,7.34848344154972,7.69883394001783,7.62392411216248,7.42630323711286,7.71664143139001,7.2488327580099,7.2882276519747,7.2799132769276,7.49939463787795,7.5835734622095,7.66881076460389,8.35026405270981,8.22699032655548,8.10765459772203,7.9689650002829,6.73414506464912,6.91925471344046,7.71012079008187,7.65373504021777,7.31830553716368,7.72762837136084,7.92099795732353,7.79345522665338,7.22708636458362,7.73552132696967,7.70724850517069,8.40327200569936,8.37707969791403,8.28873765334716,8.14123634022196,7.65701974791076,8.33436849816806,8.27639459680305,8.11464908613905,8.76196274572903,8.11324006967877,7.81904775876402,8.14503576259252,7.76392069732082,7.78623016818793,8.13591669137219,7.93597164875033,7.53177333076554,8.41555839135914,7.5235361500717,7.39569082040936,7.2343674655681,7.7263259171162,7.5976649745773,7.42015191029354,8.05216123995131,8.45377591018906,8.64957467281307
"RP11-473M20.16:lincRNA",7.00660528014227,7.50007655885004,7.90764335297294,6.43652990842464,6.77575456761282,6.29521982529837,6.9550714770238,6.63023835890441,6.95683149459835,6.25667581162481,6.72009205234812,6.02159631260521,6.37158741227014,6.69179564095436,6.52682852395438,5.74313467711355,6.00579176828929,5.36367051561047,5.24937694339124,5.05216815358677,5.33189270878107,5.3049845361983,4.93124417408816,4.45234613151691,5.45305247300562,5.33837092664205,5.64181535691186,4.98624533528007,4.74047345338584,5.0111455534211,5.88220798951871,5.33793214949602,5.76271391608631,4.93782117622634,4.84826774672886,5.11070589261136,3.73820196982995,4.35762032737215,4.29695807963071,4.57192272624425,4.48840358864887,4.41398743068732,4.51874198186146,4.09431592798151,4.61341261102163,4.44751140347268,4.4934942413756,4.43925813572652,4.51733172285689,4.84142125063389,4.65287405071539,5.15004883247709,4.93138215205907,5.79441240688357
"RP11-267L5.1:lincRNA",6.97858512150095,6.79016694889452,7.10470327481526,7.36228430251928,7.20795580977207,7.44228903480298,7.35755132466031,7.43170436943248,7.42070574925455,2.98925748083493,2.99603732114684,3.23179373905335,2.35962910757546,3.61673274068463,3.35284590502582,2.95734840608078,2.85785640891324,3.17656713139661,2.84770559796592,2.35962910757546,2.35962910757546,2.35962910757546,3.19262942351669,2.35962910757546,2.35962910757546,2.98982814305381,3.10747395767677,2.96843672881657,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,3.08946714757199,2.35962910757546,3.02849598033598,2.35962910757546,3.44870991697558,2.35962910757546,2.35962910757546,2.91430117829236,2.35962910757546,2.84932644949118,2.35962910757546,3.15386566522688,2.35962910757546,2.35962910757546,3.1843320913173,3.02606366519441,2.95465582649513,2.35962910757546,2.35962910757546,3.81883754401781
"RP4-561L24.3:lincRNA",6.95000807673342,7.21640038483522,7.43968520938803,6.80066153341111,6.90266652811394,6.67824015405501,6.31990080120858,6.51754523045382,6.95683149459835,7.37532500406162,7.67245095289722,7.45477196560578,7.99347184829941,7.79299767726075,7.52905250643786,6.85159303333918,6.8929781637447,6.91251142043745,6.27671240249526,6.20268956540122,6.32577674505085,6.41405060470062,6.80810141785047,6.64119363991073,6.6769208257647,6.9481419982872,6.81087075006958,6.70914252590501,6.68772902865195,6.44513890128564,7.18273770206584,6.67956297792348,7.1257931515752,6.16990574736121,6.25427985860204,6.70640642046345,4.82938262997612,5.00106067619894,5.67652230849081,6.01587705634388,5.37421457742142,5.54117908909115,5.52654589650736,5.6007598386155,6.09780645950187,5.48447525490738,5.58763846678022,5.53050179995152,5.248156842569,5.58467475055219,5.70777268838608,6.55539033043077,5.90609249182738,6.99082804340439
"RP11-69I8.2:lincRNA",6.86070177211941,6.39252502256732,7.02721867540375,6.78596770752978,6.72167465065791,6.79222913330806,7.15269150873975,7.01739320496764,7.22084114798582,3.24326449711382,3.60386913742489,3.23179373905335,3.39327583441675,3.61673274068463,2.35962910757546,2.35962910757546,2.85785640891324,2.83545572125882,2.84770559796592,2.81989738111278,2.35962910757546,2.98060238757893,2.35962910757546,2.35962910757546,3.22370901943034,3.24405352031302,2.89136092521324,3.39931205791444,3.68620229034286,2.35962910757546,3.19188036657864,3.24853222059279,3.58884915128465,2.35962910757546,3.2489110479509,3.57363758161167,3.66444676376503,3.54845448180044,3.6789212427069,3.54385610373108,3.25786136071775,3.13936889567978,3.06602551815994,3.43483298834185,3.35625516334432,3.15386566522688,3.41618189657375,2.89035923541579,3.36313561870856,3.49471376427568,3.3763923633107,3.13748655370631,2.35962910757546,3.41247407199288
"TSIX:lincRNA",6.82965574370277,6.56211022921863,7.12343943996019,6.72564143214167,6.78896226050055,7.01196880204454,6.88836562772403,6.60839688175708,6.89934892347103,4.14701434481914,4.25026265788566,4.21018149982238,4.60298442450717,4.49729617497159,4.75489413721961,4.7137115985209,4.12154725481028,3.87438735752148,4.1949683357808,3.88829369941113,3.96388379458298,4.36260088256213,4.28290189806853,4.06240706654475,4.43935717423285,4.92076946041669,4.49127233055539,5.02893157834063,4.92311123356609,4.28039350454771,5.30182873795282,4.88164019171358,4.64616531798531,5.12263109769992,4.88253230066337,4.49741434301849,5.51179480743733,5.85140556424965,4.87266700160431,5.36872183710839,6.24154402756847,5.80415541671659,5.05848279006408,5.52706855206406,5.0172717525419,5.06194742650626,5.36750037482137,5.41488143298879,4.99278192982546,4.89817282162616,5.4950839138687,5.08511752532691,4.64657732604275,4.722927890286
"OLMALINC:lincRNA",6.7817914437,7.15035250571171,6.7660393332899,6.97914977199745,6.65107812904665,6.93137890871251,7.25546036975271,7.25352426964863,7.22752571752612,2.98925748083493,2.35962910757546,3.23179373905335,3.61304005268912,3.26213692916483,2.35962910757546,3.19909755089937,3.34195634212757,2.83545572125882,3.19722623425729,3.00784445669813,3.07221222193989,2.35962910757546,3.19262942351669,2.35962910757546,3.06858503371744,2.98982814305381,3.27062646052103,2.96843672881657,2.35962910757546,3.19142031981554,2.35962910757546,3.38090123365045,2.98802018332981,2.35962910757546,3.69180205994634,2.35962910757546,3.49872445538387,3.309069300485,3.13864308309761,3.33522617900337,3.25786136071775,3.57161164688809,3.06602551815994,3.32558760273006,3.35625516334432,3.32650041751214,3.82378669443253,3.10608026323554,3.1843320913173,3.36616163531755,3.3763923633107,3.13748655370631,3.37317015003562,3.81883754401781
"AC084082.3:lincRNA",6.7817914437,6.87447202094072,6.85847402026073,6.78596770752978,6.54601806164189,6.63813989131192,6.30715909938111,6.2331690173645,6.26759803562623,6.63494869254618,6.70610124996342,6.55602932803497,6.85653007603229,6.96819684290922,6.56599818865738,5.64246278756424,5.38478579528385,5.74733325205163,5.92678722210645,5.81139322490205,5.91408185003671,6.18325237823939,6.66503473815612,6.38761339047655,6.17982688104025,5.9675951358323,5.60001879911417,5.88219083546907,5.55259031235802,5.81439883339084,6.35638108263319,6.2908758008392,6.19404710868987,5.9186231342293,5.58360342577018,5.85756230853117,4.63989682558189,4.6642213382196,5.71954840063021,5.27947817067452,5.66786460494591,4.75234386967706,4.94237933822303,4.34421287335654,5.65863640447269,5.53562184222112,5.55822259237176,5.50812625610856,5.03229012735417,5.42952694757666,4.98038832686383,5.48648066545968,5.54369060660126,5.45771501287354
"SNHG8:lincRNA",6.74897226037647,6.765142342036,6.85847402026073,6.59680669211834,6.77575456761282,6.91470432032405,6.57486828104766,6.38240606309076,6.50676097846523,6.59091297232525,6.87814277588436,6.62850347928172,7.04883815170318,6.84317807201337,6.908169260215,6.12436541084257,5.77911602343872,5.99858333862488,5.80869273012851,5.87804631297777,6.00358895995582,6.4624131466956,6.91732011875778,7.11250412572036,5.703800692505,6.31439441057711,6.29141177875831,6.17090758045421,5.8748485579065,5.90230239073567,7.12938777653168,5.87643171667977,6.58573150168995,5.95735003272619,5.71973993216771,5.99560543501902,5.47535979637,5.77999614336435,6.33024862222146,6.57457752552565,6.55803214200433,6.18750855249606,6.18317294228441,5.97685862925794,6.80681901857105,5.86955959396182,5.87629032285516,5.43877974768269,5.88097137183166,6.50753326388829,5.99702360419998,6.48304717658131,6.85296712627007,6.66426227356969
"CTD-2354A18.1:lincRNA",6.49546797821381,6.25521356214411,6.44655998805618,6.29815762014111,6.17480637893197,6.5326937154271,6.35745899788742,6.40794405984482,6.52861986464773,2.35962910757546,2.99603732114684,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.85785640891324,2.35962910757546,2.84770559796592,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.87819789510738,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.83468752271774,2.7903342627562,2.35962910757546,2.35962910757546,2.99981828107855,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,3.02606366519441,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546
"SNHG20:lincRNA",6.455298044333,7.2706963355377,7.2481764044435,6.43652990842464,6.09170450609129,6.29521982529837,5.7317180288373,5.85929266421474,6.05767380149968,7.67804574590164,8.14573323105074,7.89084174416447,8.34417285863921,8.49937161902215,8.4109610699949,8.61062903348507,8.12139871492837,8.30422059318682,8.40146860225754,8.10139179422418,7.94196381324231,6.88499367882641,7.0764551073028,6.9719002615504,6.93773818742198,7.87664741432116,8.14852966295832,9.09129682190526,9.16032571596541,9.01669042995646,8.26171437621054,8.13078694946135,8.2477917655461,9.150515162949,9.43985084185883,9.55845180958702,9.21350735997117,9.18404563536238,9.79809686822774,9.1845875426168,9.09400461179253,9.59556676396006,9.44987756170211,9.06016869497233,9.9118005766174,8.61267153501608,8.57895884480986,8.51700176666799,9.50262419622253,9.93460651119126,8.91872957775495,8.53496393861152,9.45460685565221,9.30610289820984
"CH17-373J23.1:lincRNA",6.455298044333,6.81476306789682,7.21362666786533,7.07890239788651,6.74896915155547,6.98027277689201,6.64732706379166,6.94959664059767,7.1381065312742,7.07904321182067,7.26890390400307,7.43876899229618,7.71996869986177,7.35441299422914,7.64308597183264,7.25811246658841,7.26807088623516,7.14308486901488,6.72102445671163,6.87669456631888,6.76885059267478,6.50919658155435,6.63974028292055,6.54507406294352,7.37743910575769,7.94817212041369,7.87271878682898,7.11907712907991,7.02126380603523,7.18991208073522,7.25092725834012,6.58172930730742,7.22464105093482,7.25047261623402,7.19910357394102,7.65031597184841,5.64878153343785,5.67881746480768,6.60561815752885,6.6642353358163,6.49349666499616,5.61165224023314,6.81968309868489,6.29622363838052,7.32594167965007,6.7985995482484,6.63247792378428,6.26027066434091,6.04159227787825,6.67998188941243,6.42814650665942,7.58510655207695,7.48393410295071,7.20178081441466
"RP11-256I9.2:lincRNA",6.41396938468124,6.47210440184703,6.61517390036052,6.66266913088549,6.51453110926016,6.71725057453561,6.71630262460245,6.54080338733527,6.70208691453486,2.98925748083493,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.35962910757546,2.95734840608078,2.85785640891324,2.35962910757546,2.84770559796592,2.35962910757546,2.35962910757546,2.35962910757546,3.19262942351669,2.35962910757546,2.35962910757546,2.35962910757546,2.89136092521324,2.96843672881657,2.35962910757546,2.35962910757546,2.35962910757546,3.08915313027693,2.35962910757546,2.93152191650248,2.35962910757546,2.35962910757546,3.17527069557558,3.54845448180044,2.35962910757546,3.05592233826875,3.45135389193058,2.91430117829236,2.35962910757546,2.84932644949118,2.35962910757546,2.92473849128125,2.97859543904672,3.10608026323554,3.1843320913173,3.12694560890142,3.19536636162123,2.35962910757546,3.37317015003562,2.35962910757546
