"","D00_1","D00_2","D00_3","D00_4","D00_5","D00_6","D00_7","D00_8","D00_9","D05_1","D05_2","D05_3","D05_4","D05_5","D05_6","D05_7","D05_8","D05_9","D09_1","D09_2","D09_3","D09_4","D09_5","D09_6","D09_7","D09_8","D09_9","D16_1","D16_2","D16_3","D16_4","D16_5","D16_6","D16_7","D16_8","D16_9","D26_1","D26_2","D26_3","D26_4","D26_5","D26_6","D26_7","D26_8","D26_9","D36_1","D36_2","D36_3","D36_4","D36_5","D36_6","D36_7","D36_8","D36_9"
"RNU2-1:snRNA",10.6013754344767,10.9598964592444,11.8252349620592,11.622015480027,11.5158729216419,11.6994050821906,11.0029338489924,12.0015543840952,11.8091252643638,12.088902270719,12.3386623035413,12.0778252511166,12.8674886471043,13.023640753946,12.9419401057543,12.1391311240717,10.4814563812233,10.760514881657,12.5691580562522,12.0643625497529,11.9253935210119,10.5555879668141,10.9361543147159,10.6721827542306,10.0244017515237,11.4842652219066,11.7336229269275,12.3451341156105,12.7404946875639,12.4603997033617,10.8343194608876,10.0089878726467,10.8922527398806,12.1433697394943,12.2323140042512,12.7017280772126,11.872300013829,11.8958910272116,12.9584969457286,11.4934574493838,11.1700729492119,11.6147985938627,12.4342545766839,11.8210043996565,13.0434256947811,12.0279345328989,12.1226678115284,11.6257096543601,11.533321155908,12.3154491671161,11.574265705583,11.8256533574723,12.5841864577208,12.55032199468
"U2.10:snRNA",10.6013754344767,10.9598964592444,11.8252349620592,11.622015480027,11.5158729216419,11.6994050821906,11.0029338489924,12.0015543840952,11.8091252643638,12.088902270719,12.3386623035413,12.0778252511166,12.8674886471043,13.023640753946,12.9419401057543,12.1391311240717,10.4814563812233,10.760514881657,12.5691580562522,12.0643625497529,11.9253935210119,10.5555879668141,10.9361543147159,10.6721827542306,10.0244017515237,11.4842652219066,11.7336229269275,12.3451341156105,12.7404946875639,12.4603997033617,10.8343194608876,10.0089878726467,10.8922527398806,12.1433697394943,12.2323140042512,12.7017280772126,11.872300013829,11.8958910272116,12.9584969457286,11.4934574493838,11.1700729492119,11.6147985938627,12.4342545766839,11.8210043996565,13.0434256947811,12.0279345328989,12.1226678115284,11.6257096543601,11.533321155908,12.3154491671161,11.574265705583,11.8256533574723,12.5841864577208,12.55032199468
"U2.11:snRNA",10.6013754344767,10.9598964592444,11.8252349620592,11.622015480027,11.5158729216419,11.6994050821906,11.0029338489924,12.0015543840952,11.8091252643638,12.088902270719,12.3386623035413,12.0778252511166,12.8674886471043,13.023640753946,12.9419401057543,12.1391311240717,10.4814563812233,10.760514881657,12.5691580562522,12.0643625497529,11.9253935210119,10.5555879668141,10.9361543147159,10.6721827542306,10.0244017515237,11.4842652219066,11.7336229269275,12.3451341156105,12.7404946875639,12.4603997033617,10.8343194608876,10.0089878726467,10.8922527398806,12.1433697394943,12.2323140042512,12.7017280772126,11.872300013829,11.8958910272116,12.9584969457286,11.4934574493838,11.1700729492119,11.6147985938627,12.4342545766839,11.8210043996565,13.0434256947811,12.0279345328989,12.1226678115284,11.6257096543601,11.533321155908,12.3154491671161,11.574265705583,11.8256533574723,12.5841864577208,12.55032199468
"U2.12:snRNA",10.6013754344767,10.9598964592444,11.8252349620592,11.622015480027,11.5158729216419,11.6994050821906,11.0029338489924,12.0015543840952,11.8091252643638,12.088902270719,12.3386623035413,12.0778252511166,12.8674886471043,13.023640753946,12.9419401057543,12.1391311240717,10.4814563812233,10.760514881657,12.5691580562522,12.0643625497529,11.9253935210119,10.5555879668141,10.9361543147159,10.6721827542306,10.0244017515237,11.4842652219066,11.7336229269275,12.3451341156105,12.7404946875639,12.4603997033617,10.8343194608876,10.0089878726467,10.8922527398806,12.1433697394943,12.2323140042512,12.7017280772126,11.872300013829,11.8958910272116,12.9584969457286,11.4934574493838,11.1700729492119,11.6147985938627,12.4342545766839,11.8210043996565,13.0434256947811,12.0279345328989,12.1226678115284,11.6257096543601,11.533321155908,12.3154491671161,11.574265705583,11.8256533574723,12.5841864577208,12.55032199468
"U2.15:snRNA",10.6013754344767,10.9598964592444,11.8252349620592,11.622015480027,11.5158729216419,11.6994050821906,11.0029338489924,12.0015543840952,11.8091252643638,12.088902270719,12.3386623035413,12.0778252511166,12.8674886471043,13.023640753946,12.9419401057543,12.1391311240717,10.4814563812233,10.760514881657,12.5691580562522,12.0643625497529,11.9253935210119,10.5555879668141,10.9361543147159,10.6721827542306,10.0244017515237,11.4842652219066,11.7336229269275,12.3451341156105,12.7404946875639,12.4603997033617,10.8343194608876,10.0089878726467,10.8922527398806,12.1433697394943,12.2323140042512,12.7017280772126,11.872300013829,11.8958910272116,12.9584969457286,11.4934574493838,11.1700729492119,11.6147985938627,12.4342545766839,11.8210043996565,13.0434256947811,12.0279345328989,12.1226678115284,11.6257096543601,11.533321155908,12.3154491671161,11.574265705583,11.8256533574723,12.5841864577208,12.55032199468
"U2.16:snRNA",10.6013754344767,10.9598964592444,11.8252349620592,11.622015480027,11.5158729216419,11.6994050821906,11.0029338489924,12.0015543840952,11.8091252643638,12.088902270719,12.3386623035413,12.0778252511166,12.8674886471043,13.023640753946,12.9419401057543,12.1391311240717,10.4814563812233,10.760514881657,12.5691580562522,12.0643625497529,11.9253935210119,10.5555879668141,10.9361543147159,10.6721827542306,10.0244017515237,11.4842652219066,11.7336229269275,12.3451341156105,12.7404946875639,12.4603997033617,10.8343194608876,10.0089878726467,10.8922527398806,12.1433697394943,12.2323140042512,12.7017280772126,11.872300013829,11.8958910272116,12.9584969457286,11.4934574493838,11.1700729492119,11.6147985938627,12.4342545766839,11.8210043996565,13.0434256947811,12.0279345328989,12.1226678115284,11.6257096543601,11.533321155908,12.3154491671161,11.574265705583,11.8256533574723,12.5841864577208,12.55032199468
"U2.19:snRNA",10.6013754344767,10.9598964592444,11.8252349620592,11.622015480027,11.5158729216419,11.6994050821906,11.0029338489924,12.0015543840952,11.8091252643638,12.088902270719,12.3386623035413,12.0778252511166,12.8674886471043,13.023640753946,12.9419401057543,12.1391311240717,10.4814563812233,10.760514881657,12.5691580562522,12.0643625497529,11.9253935210119,10.5555879668141,10.9361543147159,10.6721827542306,10.0244017515237,11.4842652219066,11.7336229269275,12.3451341156105,12.7404946875639,12.4603997033617,10.8343194608876,10.0089878726467,10.8922527398806,12.1433697394943,12.2323140042512,12.7017280772126,11.872300013829,11.8958910272116,12.9584969457286,11.4934574493838,11.1700729492119,11.6147985938627,12.4342545766839,11.8210043996565,13.0434256947811,12.0279345328989,12.1226678115284,11.6257096543601,11.533321155908,12.3154491671161,11.574265705583,11.8256533574723,12.5841864577208,12.55032199468
"U2.2:snRNA",10.6013754344767,10.9598964592444,11.8252349620592,11.622015480027,11.5158729216419,11.6994050821906,11.0029338489924,12.0015543840952,11.8091252643638,12.088902270719,12.3386623035413,12.0778252511166,12.8674886471043,13.023640753946,12.9419401057543,12.1391311240717,10.4814563812233,10.760514881657,12.5691580562522,12.0643625497529,11.9253935210119,10.5555879668141,10.9361543147159,10.6721827542306,10.0244017515237,11.4842652219066,11.7336229269275,12.3451341156105,12.7404946875639,12.4603997033617,10.8343194608876,10.0089878726467,10.8922527398806,12.1433697394943,12.2323140042512,12.7017280772126,11.872300013829,11.8958910272116,12.9584969457286,11.4934574493838,11.1700729492119,11.6147985938627,12.4342545766839,11.8210043996565,13.0434256947811,12.0279345328989,12.1226678115284,11.6257096543601,11.533321155908,12.3154491671161,11.574265705583,11.8256533574723,12.5841864577208,12.55032199468
"U2.3:snRNA",10.6013754344767,10.9598964592444,11.8252349620592,11.622015480027,11.5158729216419,11.6994050821906,11.0029338489924,12.0015543840952,11.8091252643638,12.088902270719,12.3386623035413,12.0778252511166,12.8674886471043,13.023640753946,12.9419401057543,12.1391311240717,10.4814563812233,10.760514881657,12.5691580562522,12.0643625497529,11.9253935210119,10.5555879668141,10.9361543147159,10.6721827542306,10.0244017515237,11.4842652219066,11.7336229269275,12.3451341156105,12.7404946875639,12.4603997033617,10.8343194608876,10.0089878726467,10.8922527398806,12.1433697394943,12.2323140042512,12.7017280772126,11.872300013829,11.8958910272116,12.9584969457286,11.4934574493838,11.1700729492119,11.6147985938627,12.4342545766839,11.8210043996565,13.0434256947811,12.0279345328989,12.1226678115284,11.6257096543601,11.533321155908,12.3154491671161,11.574265705583,11.8256533574723,12.5841864577208,12.55032199468
"U2.5:snRNA",10.6013754344767,10.9598964592444,11.8252349620592,11.622015480027,11.5158729216419,11.6994050821906,11.0029338489924,12.0015543840952,11.8091252643638,12.088902270719,12.3386623035413,12.0778252511166,12.8674886471043,13.023640753946,12.9419401057543,12.1391311240717,10.4814563812233,10.760514881657,12.5691580562522,12.0643625497529,11.9253935210119,10.5555879668141,10.9361543147159,10.6721827542306,10.0244017515237,11.4842652219066,11.7336229269275,12.3451341156105,12.7404946875639,12.4603997033617,10.8343194608876,10.0089878726467,10.8922527398806,12.1433697394943,12.2323140042512,12.7017280772126,11.872300013829,11.8958910272116,12.9584969457286,11.4934574493838,11.1700729492119,11.6147985938627,12.4342545766839,11.8210043996565,13.0434256947811,12.0279345328989,12.1226678115284,11.6257096543601,11.533321155908,12.3154491671161,11.574265705583,11.8256533574723,12.5841864577208,12.55032199468
