"","Row.names","moduleLabels","D00_1","D00_2","D00_3","D05_1","D05_2","D05_3","D09_1","D09_2","D09_3","D16_1","D16_2","D16_3","D26_1","D26_2","D26_3","D36_1","D36_2","D36_3","D00_4","D00_5","D00_6","D05_4","D05_5","D05_6","D09_4","D09_5","D09_6","D16_4","D16_5","D16_6","D26_4","D26_5","D26_6","D36_4","D36_5","D36_6","D00_7","D00_8","D00_9","D05_7","D05_8","D05_9","D09_7","D09_8","D09_9","D16_7","D16_8","D16_9","D26_7","D26_8","D26_9","D36_7","D36_8","D36_9"
"146","hsa_piR_019050|gb|DQ596155|Homo_sapiens:15:64582204:64582231:Minus","blue",6.28230437660851,5.76572121354156,5.51160099888068,5.89433533922354,5.89622951429305,6.1847319600645,6.25437125996975,6.21302180073723,5.88294925434843,7.52757662197193,7.92393684782357,7.62144802304173,7.79708057445481,7.64386030459815,8.01421402585221,7.41300368305967,7.63745889286243,7.52612536162156,6.71015540782441,6.3985378070172,6.4423717354455,7.79336207884251,7.31731891919594,7.4581106765745,7.06251350376844,7.18522326536177,7.45376033145326,7.97996199439246,7.10250633608093,7.74757010763236,7.65464638531494,7.43841907645905,7.42768095150268,7.49765350879545,7.6250987671708,7.63477224422403,6.17307844706735,6.30293920365395,6.08751252311049,7.29145071010541,6.15172106654723,6.25547673126445,7.60079618612451,6.95974028181606,7.06792305846513,7.59365520752118,7.52258675121319,8.04721672951328,7.92855439506207,7.67361530831588,7.96400706814851,7.72725716086675,7.70088638709249,7.99916318325545
"147","hsa_piR_019354|gb|DQ596587|Homo_sapiens:11:2941674:2941699:Minus","blue",3.3412819964734,3.81686524851189,4.15098446967878,4.14701434481914,3.74088471485746,4.12571374887105,4.33845766854388,4.10088948367714,4.14753963269159,4.94218506969563,4.97891051659109,4.97029136133102,4.67340287209043,4.74382201927184,5.67652230849081,4.9518034452691,5.26142208785263,4.7067886054204,3.66671194520186,3.44024497403775,3.62390322745333,3.94774271101182,3.61673274068463,3.73900946373472,4.49946423018132,3.19262942351669,3.89858324942126,5.92483797637682,5.1839300531237,5.21937777660533,6.31125594674283,5.4790599882439,4.91301446094335,5.34468067485245,5.813682135947,5.99702360419998,3.62347254113528,3.43200555311422,3.61702605785554,3.38087364456088,3.94006567941062,4.15371548580604,4.02048930708746,4.65172586266535,4.5833763979729,5.01475569560141,5.47763231048229,4.93545611167254,5.60393982223908,5.32392244906937,5.65863640447269,6.35371514145595,5.90609249182738,6.00302508599958
"148","hsa_piR_019420|gb|DQ596670|Homo_sapiens:2:101255914:101255940:Minus","blue",6.0040389295473,6.88612177707818,7.12343943996019,8.43411959480773,8.28842851682111,8.0780371192161,9.74331189025924,9.67013543624103,9.75239146798409,10.5719917105209,10.7728541017212,10.4897397568988,10.4564820623639,10.2828161856853,11.5462759699032,10.867773352115,10.845960440017,10.4781298308939,6.29815762014111,6.13386014098388,5.97841311213605,6.97181036613723,7.3816195770795,6.9967262337845,7.48464471872196,8.03186148303433,7.12915127911308,8.83350718479459,8.49215647211767,9.04861381363431,10.9334079562615,10.585741966872,11.195909476038,10.1403945404149,10.9295262412343,10.661863056212,6.24169026255214,5.91399471460627,6.34363268958791,7.47673239055721,7.88520076072053,7.77582930056307,8.23068198834567,9.14064974545704,9.29279819364048,9.86155048063908,9.92120899590451,10.4527286667568,11.8462078419367,11.1185637518571,12.0130724249673,11.6126173455402,11.1762447494623,11.2967546610365
"149","hsa_piR_019521|gb|DQ596805|Homo_sapiens:11:10487516:10487542:Minus","blue",6.43478274694958,6.27311571674119,6.85847402026073,6.41678768508762,6.22639206799157,6.47969679111627,6.67979105650883,6.69012429271924,6.61710034427487,7.66589012391434,7.83111776257214,7.56907456098949,7.07996101339767,7.01591333636539,6.60561815752885,6.53808658775709,7.37079773467219,6.6925771666672,6.47372764874585,6.56150600352148,7.02755863728473,6.07914990681008,6.60196059888999,6.44512453729648,6.72263933470674,6.68989114455785,6.41508809971965,7.14739175776643,7.00785652086539,6.95198817549696,7.4882036634641,7.25633654817603,7.32766302457008,7.20053163804337,7.27282458459543,7.00806670179495,6.48731196402053,6.2473980754467,6.3061204468789,6.17904918831593,6.03345950427693,5.89235879214843,6.6129538274298,6.87651572455369,6.83785493520626,7.85030874500343,8.06850876432344,8.34959925085522,7.91360439243974,7.3899270432734,7.51885214706156,7.11341498998376,7.62572031936204,7.41018777838467
"150","hsa_piR_019628|gb|DQ596932|Homo_sapiens:17:18097952:18097978:Minus","yellow",8.61363406138812,9.14140493621073,9.37937746066714,8.05746217370899,8.01592690790063,7.95972037556208,5.62836363594911,5.68290430138009,6.2054764788522,6.17090758045421,5.95879433560419,5.96483674014642,4.19988460682602,4.0884389911265,5.15333137772397,4.60505841975145,3.93101301303349,4.62350682364952,8.3176410737534,8.39224608797759,8.08735856519968,7.59210606936398,8.06312061098467,7.83924524086644,6.20239053149455,5.84048801457082,6.30187639013868,7.14739175776643,5.90922487660015,6.94039507182897,5.64273778134263,5.51233760072616,4.83506436054906,4.77599456567184,4.53932270559727,4.80306126536732,7.2488327580099,6.46986533697875,7.39718809977481,6.89565375083993,7.15357253418564,7.119866868733,5.78951461837372,5.92064073197642,5.53490558548419,5.08760310600693,5.49947465423697,5.33785336546245,5.16554438798831,4.59079496656612,4.76189416943552,5.15004883247709,4.93138215205907,5.13868186253334
"151","hsa_piR_019676|gb|DQ596993|Homo_sapiens:20:2582901:2582931:Plus","blue",7.17652961176147,7.47717637240998,7.88588123633066,7.08961675028476,7.43057440114199,7.24989138004762,6.73719187256149,6.81715673023108,6.85115675897923,8.19978974883215,8.20568796179616,8.42383999982915,8.83667256378436,8.74675280440844,9.56683752826931,9.1470463260967,9.8494568525697,9.34773862221983,7.53896613857872,6.67973468352595,7.52144054137527,7.64263562751596,7.43453758193789,7.4581106765745,6.668752771783,7.03829156649509,6.52000283406529,7.64216462478819,7.15100444444372,7.72074430028225,9.24380173646103,9.32416239756736,8.96642984638072,9.7849976755431,10.3042208513961,9.32550403919821,6.81841256264959,7.37472626965317,7.23417938556813,7.17122357771921,6.96626261309293,7.3062172913988,7.21484327088631,8.33365237735247,8.15568422218475,8.47171464450122,7.68670801879358,7.71793729655133,9.34238759677938,9.0873440299115,10.5879475269697,10.2040153329504,11.4605424377187,11.5250828911303
"152","hsa_piR_019825|gb|DQ597218|Homo_sapiens:1:227740227:227740256:Plus","cyan",6.05883691208914,6.77770914152708,6.53334406186723,7.62818753369926,8.2065014607842,7.81231049952162,5.9548390541033,6.21302180073723,6.29073718995021,7.43772912980203,7.23717559237497,7.17245547937314,6.4032517105088,6.3708573607153,7.51859897220826,7.071390464267,7.42016088985322,6.9192543122873,6.16786986470343,6.21461133673686,6.57580672493638,8.52735919957581,9.08601869512872,8.92819704864604,5.83591036021544,5.74825780359567,6.14646460893874,6.71190584666533,6.91458811380983,7.23416244891458,8.1580749223217,8.16765310725685,7.29271782505858,7.54505245911308,7.4551263095759,7.2116521320176,5.80639638804531,6.36946420425036,6.392166986489,8.42049125036573,8.08243036934734,8.11777332428977,5.75584877497571,6.4849465013656,6.46328089040979,7.24270103713975,7.54868754115376,8.16816022357827,7.58599389383566,6.90565610404465,7.61581900687883,7.59655323041466,7.95227474591667,8.52081600430997
"153","hsa_piR_020008|gb|DQ597482|Homo_sapiens:11:10487020:10487050:Minus","salmon",7.79771401533929,7.16953466331471,7.46926599884188,5.56833187286971,5.39642928710041,6.31362892488355,5.42157444167628,5.49111195908208,5.28457554692429,5.57728020608327,6.20749836485567,5.79154531131285,7.31714678215616,7.38192028899723,6.67236969532687,7.24092914638163,7.23023690373027,7.19336113853852,7.94107235302664,7.83512176647483,7.79152698079694,6.6142938480145,6.73468918397092,6.54654708989774,5.78586225585816,6.15916412790278,5.38231887507177,6.38708855156491,6.09154127048585,5.76271391608631,6.33332228292164,6.58924246802161,7.25690321231575,7.25042683354795,6.71109181603353,6.93674161232635,7.48706254121127,7.1740973043485,6.94875908263467,5.50560522411041,5.12332330360355,4.46117500890128,5.77278164129085,5.7696833256726,5.81597082257069,6.16990574736121,5.98912324610514,6.27362898626089,6.71990949167197,6.8839012370641,6.15079075996234,5.9497125507221,6.9487087686692,5.93683099044331
"154","hsa_piR_020009|gb|DQ597484|Homo_sapiens:7:145325417:145325443:Plus","blue",9.54320099761337,10.0110865423661,9.90518288235296,9.16075272510177,9.33000608122332,9.06125067272816,8.67707274235853,8.69630238972858,8.96092822814172,9.30526293339143,9.25403169749926,9.06709820828514,9.69614594956566,9.97326630256533,10.7389280974017,10.2405787121932,10.5836277749739,10.1765822383809,8.88381695891491,9.06369367513581,8.5584678011305,8.64598916817314,8.92597374726676,8.82732934512732,9.68864241465717,9.9615914697302,9.58353499046116,11.0693747772394,10.1226417501402,10.7782357159298,11.1108665772656,11.1539024732363,10.1352889707465,10.1215479537335,10.6448093221452,10.3594279463899,8.70018533643819,8.24125321836687,8.65051526524062,8.53268724226391,9.06360304396319,9.16955368636687,9.6539631805262,8.61937758896369,8.61349534010911,9.08472864419736,9.05750313327507,9.41514389628956,10.2823919519492,10.0216846636674,10.3066516831495,10.8913871217147,10.7194099246501,10.374231175059
"155","hsa_piR_020365|gb|DQ597975|Homo_sapiens:11:108979133:108979162:Plus","cyan",7.52519964199298,8.15267625210608,8.12756567282595,6.1184315904925,6.12460023738308,6.02159631260521,5.20278548916257,5.02849554321268,4.69248524221291,7.08986253052931,7.10911924721441,6.81547257876978,5.5296643380546,5.88580698482768,7.22502606402086,6.35271886312554,6.58989167220828,6.59083753118861,7.21665115214748,6.97376083996604,8.14559953292732,7.80227890997986,7.74494036845801,7.50913742406975,5.50503421294205,5.74825780359567,6.66425007750113,7.30002979847375,4.97951967204741,6.97489766196963,7.19576060778322,6.95517186202125,7.11204950814516,7.05834548284013,7.28319850932968,6.16759130515263,6.88836562772403,7.81621734368727,7.40899493218621,7.39475837392138,5.50914625681818,5.70076595044965,4.29825127609028,6.46877660022452,6.08099666531743,6.505707908376,5.73816067237597,6.23707454947469,6.89784133408926,6.12077847947736,7.91912682984361,6.32638543121125,7.56665495452879,8.69006046888641
"156","hsa_piR_020439|gb|DQ598084|Homo_sapiens:19:12678303:12678331:Minus","brown",7.59139539343575,8.02170982928816,7.88588123633066,8.72911792184404,9.0523456390614,8.13870170772686,7.66020665251144,7.64995326775286,7.86889502394593,7.95202263667606,8.0748018598928,7.98339789742067,6.06931771329995,5.81615002513141,6.81701969220402,6.21948295646306,6.5159784190051,6.24692834475847,7.13790824757042,7.58595069261432,7.20253958664012,8.43867286522728,8.75635011746535,8.42164806132784,8.05559487747019,8.15275672150333,7.71849212799506,8.59882084450106,8.0744833880089,8.58167338923721,7.68060904159951,7.40379813110447,6.88674872223082,5.96354647020495,6.59912262821264,6.90505619346984,7.15269150873975,6.60839688175708,6.9160083913267,7.96380791929816,8.55526387418822,8.48979424438688,8.27259229315082,7.61613946089967,7.67772399791226,7.55025766008855,7.80401557421472,8.18736665273757,7.3284913740716,6.89118950663144,7.27932180797855,7.641451593879,7.64488264415135,7.84629477679862
"157","hsa_piR_020450|gb|DQ598104|Homo_sapiens:9:133350930:133350959:Plus","turquoise",8.95613859739002,9.17260145031922,9.60916118781844,10.6115316502593,10.4666145935874,10.2431019153673,10.8242366105884,11.2294318271404,10.8599572410024,12.7746275872459,12.8541251554447,12.3836399818491,10.4238274748028,10.3144881138788,11.4163468142342,10.4309846963135,10.5498664753371,10.2918202674607,8.73143182410065,8.29857425623871,8.69146502013077,9.60482184089023,9.7635894436405,9.83724930063481,9.19172388956874,9.28981259146246,8.88788291018475,10.4099219615224,9.97287672923428,10.5325427740088,10.1079948402993,10.1169805863308,10.8289238352993,10.4116908794437,10.8654527394226,10.331938724797,8.57608438394537,8.84771886014979,8.80583038670057,10.2122378909212,10.6446734005465,10.5726251068835,9.34727420878795,10.9140815166783,10.741227653807,12.219498333353,12.380706285157,12.6606725965321,12.0576560364185,11.3420539238842,12.4973491483407,11.4368448006535,11.5958479709634,11.4578079644187
"158","hsa_piR_020466|gb|DQ598130|Homo_sapiens:3:132680740:132680767:Minus","brown",4.86367079617188,5.48569522593597,5.56800119602256,6.39985661341401,6.96290035097675,5.681524416017,6.07465169832106,6.26359138646418,6.29073718995021,6.26132990181457,6.23014194685363,6.08222387251553,5.09603410650348,4.93559259311998,5.87966850905712,5.16392360219559,4.97692684504546,5.2073859595552,4.77279913939705,4.77628070314096,4.8557901511756,5.95596569110341,6.19353784303144,5.82290758168117,6.44647301127255,6.68989114455785,7.06137471924596,7.4233285752,6.27841786558585,6.71393400130489,5.90205423416878,5.88582229756132,5.2174769312616,5.21443581615323,5.29729028314467,4.70483333669572,4.81856928295743,4.32812202725454,4.80772910878811,5.85967891310645,5.87416703832593,6.07335474297527,6.66795538991638,6.38507086226204,6.29141177875831,6.41158181769013,6.35270653986575,5.9050812256757,5.64110026115535,5.30188715341042,6.15079075996234,5.91332561293482,5.36789818753063,5.63607633268188
"159","hsa_piR_020619|gb|DQ598378|Homo_sapiens:1:28778863:28778894:Minus","brown",8.5814403536501,8.53897566608815,9.03851014078347,9.80917460330339,9.50143793599595,10.2163861300114,10.7541364881366,10.500343591394,10.4351355999236,9.97777692654826,10.0335123693674,9.77873047995899,8.12779985803023,7.94045190322798,8.58027232942385,7.96253068389632,8.30030437021363,7.96400374223111,9.46989965863073,9.09055472118293,9.55240940894023,9.99712472468427,9.79594064051013,9.88435745990625,10.2867269646015,10.642704175337,9.9838992558489,9.70039625842345,9.81865134705503,9.97352054457371,8.89059996286315,8.70751021769802,8.70747229850235,7.93383859658003,8.62905233720415,8.16659470925367,8.88872831157947,9.49877719541902,9.44430003300983,9.87869660462842,8.83073453302993,9.13527210001694,9.34447042693798,10.0484367449879,10.1916363638216,10.1057720221383,10.0699917601661,10.1878306776235,8.86375247710197,8.59365734659321,9.30375670094972,8.63266476465373,8.7297169879821,9.08865239002603
"160","hsa_piR_020657|gb|DQ598428|Homo_sapiens:17:72068790:72068821:Plus","turquoise",4.32652587372004,5.01058175398728,4.95298763829158,5.37190390885546,5.43128260640685,5.11438335188194,5.15457521149853,5.16478969360245,5.07733636143681,5.45902206956836,5.47826985048091,4.83983139783625,4.57022725383794,4.57954669779776,5.71954840063021,5.40408456638853,6.09586344820375,5.73666180173497,4.2498663935324,4.53651138256244,4.62026210705024,5.36605606648337,5.42114879747936,5.79002035814555,6.52445779471759,6.3273470984977,6.52000283406529,7.09268951704541,6.20130080600701,6.90504404776101,7.5268883351932,7.23679470944207,6.30479340256725,5.88097137183166,5.97693639386219,6.50071880115778,4.48405387960384,4.00403742787616,4.15207513640427,4.81218089935215,5.19964444941093,5.49743856694474,6.71223292263308,5.1861064336914,5.1249227778992,4.97682920708617,4.66251448689852,5.53316389632852,5.99610269365022,5.99055969797343,6.51601639003423,7.03138373492512,6.08609143702594,6.29450609026276
"161","hsa_piR_020813|gb|DQ598646|Homo_sapiens:1:31213600:31213629:Minus","blue",7.00660528014227,7.36521322068656,7.88588123633066,8.37058780150828,8.51352288426883,8.67422745058162,8.09214937738957,8.05067804667492,8.12154271738515,9.57463546345797,9.60817277218126,9.51039448896039,10.1823587445495,10.1238687417035,11.2263216332638,10.614659758173,11.2802915945028,10.7381338080052,7.42992523703978,7.0415049778945,7.35853311558015,9.29961501092167,9.18705849052653,9.33380004205228,8.86414101965061,9.26527546267966,9.50927345817941,9.22504685337329,8.26890317752772,9.11189099035585,10.8328698543575,10.9084487211787,10.1979490434814,10.740016174025,11.3551378016411,10.6961485864811,6.93868294543931,7.15917298261652,7.1800683219168,9.18304605592382,8.03219031364559,8.22219947132537,8.13978800377301,9.13043994923011,8.93158134642529,9.59203522292371,9.02256718783398,9.65471660648968,10.9952219017397,10.5946873483832,11.8954458270745,11.8054644032656,12.4188180122912,12.3713146216491
"162","hsa_piR_020814|gb|DQ598650|Homo_sapiens:22:38039828:38039859:Minus","blue",9.82628531561622,10.3043868201749,10.6228937303668,10.1766050320013,10.1598891738848,10.1068143919369,9.50505924451024,9.61692003144214,9.64596674437667,11.9866774209865,12.0755803673527,11.6919175221318,11.0673058957571,10.8810250067661,12.3006827652197,10.8714633717495,11.2362222281781,11.104052372548,9.39940005732959,9.39851258408635,9.40526404204764,10.3331754479807,10.5497465379941,10.694678218636,9.88853527200473,9.84224950749759,9.82460775835396,11.3394975030227,10.7974821794651,11.3891431214503,10.8501203249829,10.6672951969478,10.233358790236,10.3624938544557,11.0471890971694,10.5673627169906,9.71762533251134,9.52226640885714,9.80838605737598,10.3637584499312,10.7322164549022,10.5800777239933,10.1597411774122,10.3025714367847,10.2353319187799,11.4217902495421,11.4210230147924,11.6189981587564,12.1980080036132,11.5954807183189,12.824224979377,12.3797688567358,12.735886549162,12.9320663343731
"163","hsa_piR_020815|gb|DQ598651|Homo_sapiens:15:22778235:22778264:Plus","yellow",9.31891790590205,9.8333000208942,10.0244638017429,10.4030079575986,10.9034565474928,10.0683596444585,8.03781943915568,7.83118668581688,7.89624793782002,7.98410297832162,8.1535714873904,8.11704162259359,7.63932900214476,7.40566276350946,8.43442184559438,7.85227244554688,7.94337177175608,8.03142805704698,8.761725972393,8.64874106278671,9.0141261445639,10.0982855542779,10.1962360081349,9.78027206206223,7.80446073414201,8.0221280011356,7.38614799767676,7.72835792156787,7.3480733069225,7.98022632646432,8.13322903199886,8.09901812307631,7.53919825515123,8.06035518056076,8.8795519952764,8.21039732750544,8.41093363209479,8.34700391279843,8.24588787408789,9.1651902569312,9.786514059986,10.0746865323612,8.31618424667777,9.44454404864471,8.86112956415773,8.06809256581934,7.52258675121319,7.2725130051312,8.13597973745574,7.77939145774414,8.80074400695494,8.94608043122674,9.37082267488846,9.12601846151398
"164","hsa_piR_020828|gb|DQ598675|Homo_sapiens:2:149355860:149355890:Minus","green",12.3953223267557,12.1263823519273,12.5162738201212,12.0301637490765,12.2581462423802,12.5382297224121,11.161442172989,11.2265799878415,11.1630133746113,11.4933874910327,11.5520589455986,11.5702987722746,12.3850184614126,12.4465295996358,12.3989702043864,13.2702468720934,13.2719123439928,13.0681855838942,12.5462526921722,12.4293089966864,12.1743258608689,12.2766042520887,12.253879752964,12.5318505139185,11.3912514652514,11.7417559405721,11.9261248059845,12.8982611561454,11.738628615477,11.9255218404809,12.123766730496,12.560959456591,12.8004678793921,13.2216086848264,13.415273537198,13.519428574263,12.2430202089899,11.8479491591425,12.4561788580037,11.4540915953914,11.6886860008582,11.5391026619972,12.1892279163313,11.9694342573287,11.6834719063303,11.1251557710863,11.0143464071493,11.5324916440581,12.2442793165256,12.0927346943525,11.8423714982542,12.8426520727218,12.5195173511661,12.2197081496189
"165","HSP90AA1:nonsense_mediated_decay","yellow",5.65783540328274,5.68738325982882,5.51160099888068,5.40661106073835,5.28633548459864,5.30629735056752,4.72616120846578,4.82272760611183,4.86626880762681,4.98624533528007,5.03252295260077,4.79339845538167,4.91498579921052,4.76933693948036,4.79244643509743,4.91302562455118,4.88351005274616,4.78517900101111,5.05060454128763,5.19757869449351,5.28505372040316,4.97362855251034,4.91357876232442,4.95042096508387,4.68109301866021,4.93124417408816,5.13657316543695,4.74642055800482,4.57948863565905,4.52146984697209,4.49198484326306,4.85156331742128,4.91301446094335,5.17987545692988,4.97033623420247,5.20959146388422,5.17462372167273,5.23917723279037,5.32385667219456,5.56195274313689,5.56742931305858,5.58574600257539,4.48314256782784,4.71002042139337,4.71048513439049,4.85628577338568,4.81311343733908,5.11070589261136,4.67536319991978,4.43173775391787,4.61341261102163,4.70419585628764,4.28301481959317,4.54994849905226
"166","HSP90B1:retained_intron","purple",5.97582866791871,5.97770755014606,5.95284911405431,5.65713955932853,5.68278692083027,5.37622094067374,4.88441731883459,4.73672827996681,4.96074217633454,6.32976344413115,6.08856041269211,6.15543515105872,6.86706497054781,7.02104945953126,7.01845631183248,6.30967123417275,6.01205153540358,6.26027066434091,5.86504929257579,5.85990588612416,5.8072660331619,5.41406508315987,4.91357876232442,5.12140525126007,4.36260088256213,5.1666356903927,4.91856028664413,5.69760182463427,5.21081067826899,5.46897924992182,5.96010324598462,6.24154402756847,6.77966234707874,6.00310387160492,6.19867713008383,6.20287784620724,5.84231088990547,5.80239909168079,5.68000888945316,5.3539756729385,5.623397341963,5.56852189089156,4.64492772087039,5.05982617385267,5.0640020313424,5.53815652250635,5.86080911004312,5.95106306894991,6.41396948513001,7.0751828488193,6.34502319805318,5.79821694374466,5.90609249182738,5.79441240688357
"167","HSPA8:retained_intron","turquoise",10.0990091629751,10.0823127086168,10.2240336732326,10.3269615817996,10.1235952286987,10.5414582920027,10.5386836814534,10.7360608177108,10.7683355745068,11.9181343879762,11.8671724328357,11.5404533558914,10.5174449712428,10.464129927226,11.5507066651281,10.5001500810257,10.6139701432498,10.3395287313202,9.9177873795703,9.96389378065457,10.0559467459756,10.1567860151678,10.0429351211928,9.94115853728503,10.9943572103621,11.2863458133578,10.7521706189922,12.1767725121929,11.7329579616431,12.1739688243607,12.0128271844323,11.943124197078,10.9570753492352,9.7157240602532,10.2302762441172,10.1794447267272,9.97894226858605,9.93703227729936,10.0740611649517,9.87045593449335,9.81451856194847,9.65010023558137,10.8230323417987,10.14287840313,10.2378614908139,11.1455936059804,11.4181964669437,11.8360373961563,11.4714536941352,11.0007652373148,11.4929060755456,10.8890633746724,10.39118828509,10.5767099731066
"168","KCNQ1OT1:antisense","purple",6.13727678353633,5.68738325982882,5.6744540011877,4.81766519903037,5.16679083482445,5.26997640663113,5.5929541848472,5.24872140983093,5.30843472588676,5.99214147941389,6.18449015221615,6.51619930482227,7.7897731211575,7.90481463606198,6.89357493050265,7.09686800364119,6.96775250345682,6.82389047978086,6.49197058879761,6.11293799471795,5.97841311213605,5.46048379604699,5.73722842779809,5.79002035814555,5.56584772777256,5.36774725075418,5.38231887507177,6.00644695919483,6.55102920975232,6.00587197692297,6.39755067574027,6.58924246802161,7.65375340905491,7.17492001734665,6.38414849773783,6.90505619346984,6.40605120689311,6.45769332866741,6.18729211326175,5.38564239175712,4.86511176460931,5.07504617718876,5.88596895805843,5.63030984695104,5.62107176305451,6.32566615375216,6.64237023194138,5.70464094595211,6.55590512809755,7.1918579330683,6.43306961098432,6.15043718753098,6.60111677625129,6.24077549908502
"169","KIF5C:retained_intron","blue",4.65953034615457,4.41791701151137,4.30071246823307,4.76406477560006,4.60945478883325,4.79086806445623,3.97304813146844,4.3628074180865,4.0283072446635,4.98624533528007,4.80413639111215,5.36439370323543,7.0557724383713,6.63522338356016,6.02355663361514,6.71324486607429,6.66018242670546,6.90237947618477,4.57367291471892,4.24249698273856,4.53146979543128,4.31764907803336,4.42546453629109,4.34740862498931,4.62328487836336,4.84283026512555,4.55963148815487,5.01233492060419,5.10000810450897,4.64616531798531,5.87211612359085,6.16058001315926,6.41318676042272,6.98160956512197,6.44716868552046,6.59651767157334,4.03106836372824,4.84004922741654,4.32340333836339,4.85884194733204,4.69716482257736,4.7092454316448,4.08135452553746,3.84862431620406,4.44265693079875,5.15679279467939,5.12949552183052,5.11070589261136,5.60393982223908,6.14545404509003,5.58311677082941,5.58278717858985,5.62398039755974,5.45771501287354
"170","KRT18P46:processed_pseudogene","blue",4.50365739144908,5.13552918246107,5.03643638176632,5.1432994361518,5.16679083482445,4.43389941550686,4.69214369685147,4.85021686078977,4.44864616045176,6.15211546559926,6.0635352663902,5.96483674014642,5.712592707573,5.59788071547235,6.24494990494654,6.07253471396197,7.1446896987649,6.29956655673398,4.57367291471892,4.53651138256244,3.96103978712704,4.90719082986446,5.52363205485019,5.00981348964428,5.65241482168168,5.30388236207578,4.75107609511114,6.47544772441838,6.30322616723033,6.42840299547941,6.3550535237992,6.09669467835687,6.00869161558578,6.26925267375116,6.50160993588133,6.20287784620724,4.09765261770921,4.43736409179158,4.32340333836339,4.60740249372737,4.62360389147841,5.21573743836248,4.85575684299745,5.10321547640228,5.41920337720738,5.97632527954283,5.80953829236898,6.41116615145435,5.56577411013171,5.8917607026663,6.66876994786897,6.50756941965515,6.78540146686192,7.17347318690272
"171","LA16c-360H6.3:antisense","yellow",7.03408990906203,6.80251764643364,7.16019534285599,5.1432994361518,5.36068638436201,5.62552821352413,3.97304813146844,4.40160424491358,4.72908752569413,4.84954569832096,4.86492848182244,5.19898736228575,4.10032204247065,3.61642876253339,4.29695807963071,4.70050178725854,4.02907284060412,4.28146469326025,7.68054774588733,7.79647162799221,7.34616015564833,6.76813033211465,6.84317807201337,6.93829841448584,6.83696372820023,6.63974028292055,6.17892869626904,6.00644695919483,5.75529680785687,6.32498353996082,3.99312876613493,4.26027355942335,4.29857110092936,4.26566872968769,4.53932270559727,4.42174897109208,6.71630262460245,6.58621775664774,7.10943636425852,6.51251925432946,4.98591661374625,5.02477006282296,5.09389341153335,5.37397402469503,4.8631041491268,5.08760310600693,4.81311343733908,4.20737744744993,4.67536319991978,4.20040427715034,4.2537516139273,5.48648066545968,4.93138215205907,4.722927890286
"172","LAMA1:retained_intron","blue",4.86367079617188,4.72007611573351,4.8641046765122,5.01309643061287,4.9412333047888,5.11438335188194,5.02613353957895,4.67616931170762,5.04910277590554,5.92719594840996,6.01212723173111,5.90230239073567,5.98173244357378,6.12509352095841,6.38441428483726,5.51028101599186,5.22418896484413,5.79307315534696,4.83309257407273,4.83005615918482,4.62026210705024,5.03698767607417,5.14802465340168,5.00981348964428,4.56283410652977,4.84283026512555,4.91856028664413,5.16463565308753,5.38570581636439,5.40209201864323,6.01587705634388,6.07474772174989,6.46445425170958,6.2529721585086,5.99397103439329,6.01701501797713,5.17462372167273,4.91517702456166,4.91408588195162,4.85884194733204,4.92685243281453,4.60858917268387,4.39403281050005,4.65172586266535,4.39213784068203,5.12263109769992,5.15746701296653,5.11070589261136,5.84563509945912,6.19356151261552,6.04277809475813,5.71593827538589,5.54369060660126,5.71745723267744
"173","LAMC1:processed_transcript","blue",4.12042715649658,3.69859759507191,3.98023470114487,3.84736440911352,3.44509493863908,3.4201115858354,3.77357780636245,3.62594830515331,3.22808802586417,5.60535577691732,5.69041701735684,5.4839276341207,6.60874890306282,7.12963869819935,6.85580704163294,6.26528803684193,6.32128689717947,6.28658752235587,4.05010312414914,4.15688070117086,3.96103978712704,3.39327583441675,3.26213692916483,3.73900946373472,3.23129384145854,3.52237544997606,2.35962910757546,4.5344979805131,4.49182344102484,4.76013345697937,6.09564635456098,6.35499251632057,6.57351097180015,6.20298761902641,6.09999274952837,6.47212938759335,3.96051280030082,4.20854546714366,3.79766337069894,3.53117947379405,3.55188715233811,3.50049199794468,3.22370901943034,3.43480962066147,3.7231205731733,4.41168004070598,4.81311343733908,5.0258760300485,6.8035280364409,7.09424595667229,6.5557566822893,6.18130772812342,6.38961941599985,6.44455913620696
"174","LDHB:retained_intron","yellow",5.65783540328274,5.91049879563749,5.56800119602256,5.44047917744469,4.9412333047888,5.40991400474372,5.79321556320249,5.72704184932755,5.73373181348453,4.58552778177395,4.86492848182244,4.79339845538167,4.82938262997612,4.97958434498931,5.02016502594195,4.70050178725854,4.61707601092416,4.96329178822303,5.55159655187539,5.64268327585583,5.69370511695932,5.09755298587358,4.91357876232442,5.22465017971585,4.84087631217834,5.01427082397267,4.65880099403593,4.5344979805131,4.57948863565905,4.30864872711229,4.64727512978075,4.41678787703334,4.75234386967706,4.77599456567184,4.82196309549238,4.35690461824618,5.48062519764094,5.50169554821619,5.3489695669317,5.3539756729385,5.40629345330841,5.47909199560968,5.29687046261826,5.26431954586969,5.44311903679181,4.57707334845168,4.58030861680284,5.19062257463682,4.74724363698253,4.79835333648282,4.76189416943552,4.61314564332802,4.05262964842882,4.722927890286
