,cluster,Row.names,log10p,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,1,RNU2-3P,153.01172365919263,-1.8781536308730191,-1.782253290861614,-1.3095537450543233,-1.7119521615850068,-1.9173488209816016,-1.5756911573500578,-1.8067725154437833,-1.4219308795464995,-1.4168086894307297,-0.7535090806436489,-0.7989648245826368,-0.6596788889006936,-0.7170852942949031,-0.6040443271607954,-0.6557131823317178,-0.47137368337823216,-0.6762757300438894,-0.4686813193736272,0.7068501679028127,0.5845563515224139,0.5159054791449481,-0.5274712659565914,-0.3791307506711878,-0.7003952367418508,-0.4052641767099818,0.24354915952733072,0.37346962767362607,1.557167108669852,1.617585121645144,1.4110497435751537,0.010037710341164801,-0.08474149828866374,0.08804615090401048,1.2821538048704069,1.4593503019689285,1.789874828497114,0.4581330215574414,0.6422714544259114,1.2839857489180642,0.5198124280470314,0.4125091101833095,0.4066761965006167,1.0077111351390484,0.8072498908303085,1.3773396841960561,0.5485752534184954,0.7062411828026699,0.3074734784992897,0.1489321482855146,0.43647008751830985,0.062139195302999724,0.44237092692668745,0.9074062649080421,0.6079013865023148
1,1,RNU7-19P,147.6720982003341,-1.9204579280907128,-1.7210886904194056,-1.6287611516833398,-1.8979129535518762,-2.097761082613711,-1.9353433711711798,-2.027627980279086,-1.8614035431345661,-1.820976156679028,-0.4277172331376307,-0.5091001560873449,-0.5241918735815455,-0.15834157320250042,-0.044608187574057746,-0.07281648255943832,-0.0826408917411902,-0.28851973377047635,-0.25561390218150454,0.6440611413206232,0.4270002603512015,0.3730445677713144,-0.3195726164802777,-0.06026063963762474,-0.4010542122732529,0.17774018481192036,0.555007985517297,0.6313306496512372,0.3821811125037778,0.4284463665637148,0.3355634465103725,0.6593419877405446,0.5871873960861171,0.5014029779047751,0.7933656292757247,0.727848112803726,1.3148264805003793,0.23878448684309422,0.057217853593746905,0.7661864493130406,1.784224714838509,1.8427868222691222,1.4717215278848377,0.7399584559484675,0.34999297914616234,1.2646493540728811,-0.3514973857467385,-0.08149192110166145,-0.48639568461148264,0.6978643229199246,1.1341060217296854,0.7731174484416642,0.22445069326005265,0.5032987281810178,0.5884471935546535
2,1,RNU7-1,137.99077999989663,-1.6844992680346074,-1.3809640372921432,-1.1301708296322386,-2.1670123407138133,-2.022485822071485,-2.106198955529923,-1.91767904623194,-1.814119708825424,-1.7907344821217477,-0.29761053371024804,-0.30379205095063266,-0.2377977337757544,-0.22661253038355014,-0.24611357625167138,-0.1765987055694758,0.18571604056126215,-0.09367782866921037,-0.027319490899904434,1.0910371899020026,0.8634394805092347,0.8041149397643795,-0.29853977724151426,-0.1569831918440874,-0.2497017085249325,0.4804798853845057,0.8565958902101535,0.9407954744117303,1.149805084640441,1.2125961754622285,1.019155262395544,0.6131018968917459,0.3039515919484314,0.4649242683610346,1.490922166718783,1.5391770623578178,2.1876400374889085,-0.10740688501420093,-0.282009918058698,0.516997052900163,0.990979876098657,1.051574960233151,0.6369020968180258,0.5067700669893005,-0.03276571275942376,1.000947347073927,-0.6758816907395706,-0.3971664815594583,-0.7691576858854899,-0.18681622994078204,0.28480568287373675,-0.07956181776452481,0.013941154722170739,0.3070365481378968,0.34597080714124107
3,2,RNU5E-6P,68.8208798666414,1.0066843626582558,0.8829435573862542,1.175855533968737,1.025819749231275,1.5961827417551775,0.3434153414563322,1.1661529203281866,0.40683687680311875,1.1970777603158875,0.6874692504299053,0.3475247028441382,0.6793781010262601,1.0407839922558333,1.5252774195069236,1.4200528318149954,0.08886620956614595,-0.08365772847881127,-0.10223370800151925,0.2640354212503157,0.5710149351720789,0.4352744087510926,1.142603960582902,1.6832068450088842,0.9536915843192649,0.6502427616019868,-0.42039596735985924,-0.1797794285503286,-0.28987730295447867,-0.1688632209654157,-0.25697041598212267,1.2575264261398458,0.8983633501864831,1.3754120472130302,-0.5447610629113938,-0.2590200462923965,-0.6192779334451588,-1.5535005571843485,-1.506980695180394,-0.8067943773841613,-0.6243569490333943,-0.33857601051472924,-1.1296116654349633,-1.0705820449811967,-1.2922803096017041,-1.0601197879809299,-1.361851591117101,-1.2494216818471438,-1.264484355787742,-1.1314959537058908,-1.269569657635098,-1.5278908598371255,-1.0603188960153378,-1.6709501018493158,-0.9780707815412095
4,2,RNU5A-8P,63.45772040888302,1.7731014492379513,2.1440286286008994,2.341830038870638,0.9070316051188643,1.8876865621682553,0.7079529810898783,1.6515194256303616,0.5186649413861051,1.042753739417184,0.6430364188397419,0.9834590109894107,0.9235048557375173,0.12905009908912596,0.44004853362140117,0.04608584477601739,-0.012377786004429223,-0.14953638256867857,-0.1754990871040189,0.08665762234744886,-0.07823519559233624,0.30783770899817803,1.013528645851021,0.8985354879447723,0.6066466109720491,0.42937766020155516,-0.4001326124914583,-0.4760880627458122,-0.06004882456943002,-0.9027466176958432,-0.3941229995398534,0.8962824033999945,0.5778494568676648,0.9516641928054221,-0.09767508389077546,-0.43105971850288494,-0.31436986160184077,-1.155072323763411,-1.3806674870887068,-0.7186636537880801,-1.1118507723374471,-1.2003561167291765,-1.1417940809997902,-0.4849559078324043,-0.5244877419232991,-1.087793616351727,-0.9582253936072282,-1.5198363032283977,-1.3739936770892784,-2.227933724610588,-1.2493033684041368,-1.2718503894537392,-0.15971644041645228,-0.29114127496733844,-0.5585994190629164
5,2,RNU5E-1,62.85912337173897,0.7624906944632149,1.1109687138322601,1.3969734180505209,0.732822229831697,1.0746477690488294,0.4930968613107678,0.7455804591940149,0.438668104722849,0.961676436915518,0.9488923288158632,0.9468753420844337,0.6980046548910553,1.5019431689198597,1.5295637332995262,1.735441521265065,1.0354035643638826,-0.23623555508535551,-0.15944096304335048,-0.3477095497694281,-0.09304594437778808,-0.10062515021623425,1.2694451530121227,1.9566972570965764,1.8332884618749772,0.5047724114736039,0.5735904454430704,0.11396487446905618,-0.2622634769223707,-0.49031662125603925,-0.5452817890565516,0.5862690432566705,-0.1761185218843736,0.5820647352463137,-0.6671814626792969,-0.9619114122217282,-0.4379679452247459,-1.551675474174738,-1.5894803718103603,-0.352698244267056,-0.6756439098587517,-0.6862002101257093,-1.4333077620883707,-1.0269962537345432,-1.4881695592220814,-0.8083021427060877,-1.363006041342198,-0.8984706241283268,-1.0616567526220755,-1.498521633155518,-1.1218537733331866,-1.588234396985809,-0.9269597655359276,-0.6245097307109506,-0.35935634534279215
6,3,RNU7-3P,155.96217137051536,-1.4233751039435665,-1.413818244344933,-1.434809587966235,-1.5928048284979859,-1.62678724462617,-1.3744067920072944,-1.4448540226048283,-1.503448558042474,-1.153358899711717,-0.813555171435195,-1.0730877068265348,-0.9269974318878075,0.054303523656361236,0.15462022849212068,0.12592983154631515,-0.6765931571224003,-0.839472569693366,-0.7855316027160124,0.3944538342823422,0.3022298517901844,0.3006011479254128,0.19234733327347675,0.4435265034221662,0.09918137617229236,0.16739850281850163,0.39756467945401225,0.2879779364183255,0.012507737158727238,-0.07745940365314691,-0.049556451017433736,1.2929299096714533,1.161359544696061,1.0785106959090374,0.3152633894394235,0.38578928713615246,0.8780273811218562,-0.22053263594679653,-0.34026927460723366,0.2841862585720217,2.4182582216007584,2.4695616042401,2.101157486621547,0.2013825991226824,0.03587469811427481,0.5703973404988929,-0.48145908007911853,-0.29829318914571173,-0.7022224425485907,1.3231369754805111,1.7680249069602332,1.3732672693846029,-0.22823225866503405,-0.029453075783052392,-0.07939132210724814
7,3,RNU7-4P,131.53271835565664,-1.637133470804247,-1.637133470804247,-1.637133470804247,-1.068557850895302,-1.2537561006400866,-1.637133470804247,-1.3165990827171952,-1.3070826715418418,-1.009550757126551,-1.25608689291596,-0.9802173312086641,-1.2611062142178637,0.08864875227083963,0.2368572434739136,0.2093263347080674,-0.6586696005759416,-0.8111941279955611,-0.68321670646791,-0.0912691089184184,-0.3348762125009451,-0.08157948107465511,0.0292589006000782,0.22032066750931414,-0.08848666540698023,-0.3784969537814616,-0.05813714840683789,-0.14417749495857343,0.09668066437873457,-0.1962635402462414,-0.03245472566829898,1.169143959980232,1.1481753624432043,1.0383474140880444,0.28648853484573783,0.16590883197883843,0.8536278917696205,0.004123690028498509,0.03542722811513312,0.6206978714333357,2.386398451724299,2.435173126218862,2.0787752402974315,0.41291315841239545,0.3134429477820395,0.828083520641336,-0.11599243702925457,0.025004935978880684,-0.3208411430677082,1.442700374831088,1.8556238826998541,1.482300226215323,-0.028926830390583448,0.3844038464054535,0.17821990213929556
8,3,RNU1-130P,121.56463896811408,-1.4249962761434352,-2.018424187252624,-1.0237666441712248,-1.45092020419754,-1.2655516775917728,-1.3873051400743535,-1.0364170432178428,-1.3690066337479407,-1.1401775158124967,-1.485183099822187,-0.964659880052368,-0.9885926483403121,-0.5580269045239181,-0.7329551649102325,-1.1772549712199345,-1.0262217742198794,-1.0086841512442326,-1.052211427303175,0.7935315725429661,0.8933080801907879,0.9918916214173418,0.7702821503854097,1.3418917482314074,0.5415341104341217,0.7680377271415374,0.84690260779941,0.8932790100043843,1.6210105649224413,1.3859234992288891,1.3251745971471902,1.3924876215293616,0.9739717856529098,1.2777717549285652,1.194534236433992,1.3430607263318124,1.167507323441197,0.12208144439817346,-0.06663275067772426,0.7906991185959857,0.9563502599489049,0.47154931906306496,0.5915420620474056,0.2672727946284665,0.35477823062611463,0.8362646370961807,-0.15945372171910066,-0.057692927554041325,-0.06529590712958552,-0.4648118190624704,-0.11247784611957727,-0.326903584877646,-0.032777771471879366,-0.3894818902036511,-1.1267550415067993
9,4,RNU11,89.82507101110612,-0.8789847904318946,-0.36250558531590393,0.08586895223160587,-1.0287172848321906,-0.5635629905042221,-0.9636353591556728,-1.1125047510067767,-1.1109340013445919,-0.8311802970138183,1.066675351531582,0.9105463519872984,0.569783066017096,0.6955565922870123,0.9210097907903289,0.7825042652975489,0.3017092318037653,0.328381239836921,0.27670461959874965,0.5156550285064454,0.5614039282767038,0.3628842496993008,0.30340298808417054,0.9825026853549426,0.8552935632668738,-0.33420948375483883,-0.20673781676224742,-0.24730200421152085,2.097011888867769,2.366176962309604,2.158585056054898,0.5409008264777442,-0.0773924050981172,0.5139115920766723,1.261338318215484,1.2262190724547657,1.7598998155483487,-0.3207247775871618,-0.49513709885094154,0.6272250406291654,-0.8906255406153013,-1.1603500751862525,-1.4418830617131375,0.22344846528824314,-0.6666762599480336,0.4613733947337989,-0.9395568900813632,-0.9166019612168284,-1.184139129542614,-1.9511662587583372,-1.3823032682976566,-1.7491802050214051,-0.9559955304380077,-0.5776929767144517,-0.4062725338235732
