"","Row.names","baseMean","log2FoldChange","lfcSE","pvalue","padj","D00_1","D00_2","D00_3","D00_4","D00_5","D00_6","D00_7","D00_8","D00_9","D05_1","D05_2","D05_3","D05_4","D05_5","D05_6","D05_7","D05_8","D05_9","D09_1","D09_2","D09_3","D09_4","D09_5","D09_6","D09_7","D09_8","D09_9","D16_1","D16_2","D16_3","D16_4","D16_5","D16_6","D16_7","D16_8","D16_9","D26_1","D26_2","D26_3","D26_4","D26_5","D26_6","D26_7","D26_8","D26_9","D36_1","D36_2","D36_3","D36_4","D36_5","D36_6","D36_7","D36_8","D36_9"
"2964","TOMM22:protein_coding",6.82459150431982,-0.415435785524404,0.927876220651692,0.000202313597412965,0.000320699263675941,13.5812722316648,7.59598593352469,12.5764946760677,16.9088492783466,14.0776489937881,15.4007307781463,12.5914723296467,7.42180572345648,9.6874889134103,5.95898390505896,13.1952025258791,7.73416845981201,6.8731129005912,5.18715396374359,7.59041051337717,8.93651113481694,5.5639037416083,7.32392997636009,4.15128093001061,5.79515876091241,10.222155826607,9.65629629054967,1.75910807711184,4.81150438932164,7.58720615664518,10.9449301858227,8.46150005546141,2.78283085710365,2.3269625242667,6.13852575483034,3.51171722448921,3.35138024287822,2.96760895382408,2.45132085532057,5.36692366797498,7.70763128432766,4.49236166267668,10.5993997711147,4.59947782490852,2.4378013251623,6.1638592479566,7.68043379193625,5.0209555830424,4.77618665842741,5.09644572023826,3.98796107726314,4.79651355100671,4.91708684536438,6.03153019080338,5.20236563415795,7.08403473579363,4.58550214018618,0,2.85685745647453
"2965","RASSF3:protein_coding",4.20319356244997,-0.767175336820652,1.45322595568795,1.55523789960442e-09,3.31125008564001e-09,13.5812722316648,11.393978900287,5.38992628974331,12.3998228041208,7.03882449689406,8.40039860626164,4.19715744321555,11.1327085851847,4.84374445670515,10.9248038259414,2.03003115782756,1.933542114953,1.37462258011824,5.18715396374359,2.53013683779239,1.78730222696339,0.618211526845367,3.38027537370466,11.2677625243145,7.37565660479761,8.94438634828116,0.965629629054967,1.75910807711184,6.41533918576219,12.6453435944086,3.97997461302643,7.05125004621784,0,2.3269625242667,0.876932250690048,7.02343444897842,8.04331258290774,0.989202984608027,0,4.69605820947811,3.85381564216383,2.80772603917293,3.22590427816535,1.53315927496951,2.4378013251623,1.02730987465943,0.768043379193625,2.5104777915212,1.79106999691028,0,1.59518443090526,2.87790813060403,2.10732293372759,0.861647170114768,1.11479263589099,4.42752170987102,1.52850071339539,0,0
"2966","WDHD1:protein_coding",7.04201960192433,-1.23668639896656,1.37647120334327,1.98586167242527e-16,5.63119176095089e-16,13.5812722316648,14.2424736253588,19.7630630623921,10.145309567008,8.04437085359321,12.6005979093925,9.09384112696703,13.3592503022217,13.8392698763004,12.9111317942944,11.1651713680516,13.534794804671,10.9969806409459,13.4866003057333,7.59041051337717,14.2984178157071,10.5095959563712,12.9577222658678,4.15128093001061,5.79515876091241,8.94438634828116,4.82814814527484,5.27732423133551,4.81150438932164,7.58720615664518,3.97997461302643,9.1666250600832,3.71044114280487,4.6539250485334,7.89239025621043,8.77929306122302,4.69193234002952,7.91362387686421,6.53685561418819,4.69605820947811,9.63453910540957,1.68463562350376,1.38253040492801,6.13263709987803,3.65670198774345,1.02730987465943,2.30413013758087,1.2552388957606,4.17916332612399,10.1928914404765,3.98796107726314,1.91860542040268,1.40488195581839,2.58494151034431,1.85798772648498,0,1.52850071339539,0,0
"2970","ROCK2:protein_coding",27.4791838166347,0.383610396118686,0.48934051253484,3.75777269971648e-32,1.70126613839479e-31,13.5812722316648,13.2929753836682,10.7798525794866,15.7815926597902,16.0887417071864,21.0009965156541,16.0891035323263,12.617069729876,15.2231968639305,5.95898390505896,12.1801869469653,19.33542114953,8.24773548070944,16.5988926839795,12.650684188962,16.0857200426705,22.8738264932786,12.9577222658678,15.4190434543251,16.8586436681088,14.0554642615847,10.6219259196046,19.3501888482302,17.642182760846,11.3808092349678,20.8948667183887,22.5640001478971,25.0454777139329,37.2314003882672,49.1082060386427,26.3378791836691,37.5354587202361,24.7300746152007,22.8789946496587,30.8598110908561,23.122893852983,62.331518069639,64.9789290316163,55.1937338989023,40.2237218651779,33.9012258637613,42.2423858556494,42.6781224558604,67.4636365502872,45.8680114821443,31.1060964026525,30.697686726443,51.2781913873714,34.4658868045907,36.4165594391056,38.962191046865,42.798019975071,44.8632815939128,31.4254320212198
"2971","MEGF8:protein_coding",26.9953625110458,-0.980195572475329,0.466093904963376,6.66513031107246e-49,4.60700599590818e-48,13.5812722316648,10.4444806585965,16.1697788692299,14.6543360412337,16.0887417071864,18.2008636469002,20.9857872160778,16.3279725916043,22.8347952958957,9.93163984176494,16.2402492626205,10.6344816322415,8.24773548070944,11.4117387202359,15.1808210267543,8.04286002133525,11.1278074832166,9.01406766321241,14.2329631886078,14.7513132095952,14.0554642615847,16.4157036939344,10.554648462671,12.8306783715244,10.7485420552473,9.94993653256607,9.1666250600832,31.5387497138414,20.9426627184003,31.5695610248417,31.6054550204029,24.8002137972989,34.6221044612809,26.9645294085263,30.8598110908561,32.7574329583926,59.523792030466,56.2229031337389,49.0610967990243,37.7859205400156,32.8739159891019,47.6186895100047,50.209555830424,51.3440065780947,33.1268971815487,59.0218239434945,50.8430436406711,47.0635455199162,65.4851849287224,34.9301692579176,60.2142952542459,38.2125178348848,39.5852484652172,17.1411447388472
"2973","ATP2C1:protein_coding",16.5624060258904,-1.28953950925156,0.593244644665192,0.00540851042320426,0.00749880607034785,13.5812722316648,10.4444806585965,8.98321048290551,10.145309567008,7.03882449689406,15.4007307781463,9.09384112696703,20.7810560256781,17.9910508391906,9.93163984176494,24.3603738939307,18.3686500920535,9.62235806082768,18.6737542694769,13.9157526078581,24.1285800640058,28.4377302348869,32.1126160501942,18.9772842514771,19.4928067412508,19.8054269140511,14.4844444358245,5.27732423133551,19.2460175572866,15.1744123132904,18.9048794118755,23.2691251525189,25.0454777139329,13.9617751456002,19.2925095151811,15.8027275102014,18.0974533115424,9.89202984608027,15.5250320836969,14.7590400869312,13.4883547475734,20.7771726898797,17.0512083274454,18.3979112996341,7.31340397548689,13.3550283705726,16.1289109630661,11.2971500618454,15.5226066398891,7.64466858035738,22.3325820326736,19.1860542040268,21.7756703151851,28.4343566137874,17.8366821742558,22.1376085493551,13.7565064205585,7.91704969304344,19.9980021953217
"2975","MAT2B:protein_coding",4.00335912153362,-1.85385224539668,1.41914859196614,0.000171057973359015,0.000272547515326976,13.5812722316648,6.64648769183411,8.98321048290551,3.38176985566932,4.02218542679661,5.60026573750776,6.99526240535925,5.19526400641954,3.45981746907511,6.95214788923546,6.09009347348267,3.867084229906,4.12386774035472,4.14972317099487,2.53013683779239,5.36190668089017,6.80032679529904,3.38027537370466,6.52344146144525,5.26832614628401,7.02773213079234,5.7937777743298,3.51821615422368,4.81150438932164,8.85174051608604,6.96495557279625,7.05125004621784,1.85522057140243,4.6539250485334,0.876932250690048,0,2.01082814572694,0,1.63421390354705,3.35432729248436,3.85381564216383,1.12309041566917,4.60843468309336,1.53315927496951,4.87560265032459,1.02730987465943,3.84021689596812,3.7657166872818,3.58213999382056,0,2.39277664635789,0.959302710201342,3.51220488954598,3.44658868045907,2.60118281707897,0.885504341974204,0,0,2.85685745647453
"2976","TNFAIP8:protein_coding",5.07251643741368,0.732754115809881,0.963546166318475,1.56414532624334e-17,4.60127543518372e-17,13.5812722316648,7.59598593352469,8.98321048290551,22.5451323711288,22.1220198473813,26.6012622531619,11.1924198485748,13.3592503022217,8.30356192578026,4.96581992088247,1.01501557891378,2.9003131724295,8.24773548070944,6.22458475649231,5.06027367558478,2.68095334044508,1.23642305369073,1.69013768685233,2.96520066429329,4.21466091702721,2.55553895665176,4.82814814527484,3.51821615422368,8.01917398220273,6.32267179720431,6.96495557279625,0.705125004621784,0,1.16348126213335,3.50772900276019,3.51171722448921,1.34055209715129,2.96760895382408,3.26842780709409,3.35432729248436,1.92690782108191,5.05390687051127,1.84337387323734,3.06631854993902,1.21890066258115,2.05461974931887,4.60826027516175,0,1.79106999691028,0,3.98796107726314,1.91860542040268,0,4.30823585057384,2.97278036237597,4.42752170987102,4.58550214018618,2.63901656434781,0
"2977","YIPF4:protein_coding",11.6401515343081,-1.83575428883964,0.703285011500913,0.00573687401708604,0.00792774186087071,13.5812722316648,6.64648769183411,5.38992628974331,7.89079632989508,6.03327814019491,9.80046504063858,11.1924198485748,10.3905280128391,9.6874889134103,11.9179678101179,8.12012463131023,8.70093951728851,8.24773548070944,7.26201554924103,11.3856157700658,12.5111155887437,9.89138442952587,15.2112391816709,8.30256186002122,9.48298706331121,7.66661686995528,9.65629629054967,12.3137565397829,11.2268435750838,12.0130764146882,10.9449301858227,11.2820000739486,12.0589337141158,11.6348126213335,10.5231870082806,14.0468688979568,16.0866251658155,14.8380447691204,8.17106951773524,9.39211641895621,15.4152625686553,16.8463562350376,18.8945822006828,21.4642298495731,15.8457086135549,13.3550283705726,13.0567374462916,6.27619447880301,14.9255833075857,10.1928914404765,15.9518443090526,14.3895406530201,12.6439376023655,20.6795320827544,15.2354993571768,17.7100868394841,3.05700142679079,10.5560662573913,8.57057236942359
"2979","RNF130:protein_coding",16.3420511229447,-0.486913525659521,0.539034672634369,2.08899884864959e-14,5.50104719862786e-14,13.5812722316648,9.49498241690587,1.7966420965811,12.3998228041208,11.0610099236907,11.2005314750155,12.5914723296467,11.1327085851847,12.4553428886704,12.9111317942944,15.2252336837067,11.601252689718,5.49849032047296,6.22458475649231,13.9157526078581,14.2984178157071,13.6006535905981,12.9577222658678,16.0120835871838,17.9123088973656,15.9721184790735,6.75940740338477,8.79554038555919,11.2268435750838,11.3808092349678,9.94993653256607,11.2820000739486,9.27610285701217,16.2887376698669,14.0309160110408,12.2910102857122,12.0649688743616,12.8596387999043,7.35396256596171,12.7464437114406,11.5614469264915,27.5157151838947,33.1807297182722,21.4642298495731,17.0646092761361,21.5735073678481,24.577388134196,18.828583436409,20.8958166306199,22.9340057410722,34.296465264463,37.4128056978524,29.5025210721863,37.9124754850498,20.8094625366318,30.9926519690971,24.4560114143263,7.91704969304344,31.4254320212198
"2981","LMBR1:protein_coding",5.96664419722807,-0.267675539999993,0.880408712845304,0.00550368970089478,0.0076224067378018,13.5812722316648,6.64648769183411,7.18656838632441,12.3998228041208,13.072102637089,11.2005314750155,7.69478864589518,8.90616686814778,8.99552541959528,6.95214788923546,2.03003115782756,3.867084229906,5.49849032047296,7.26201554924103,3.79520525668859,5.36190668089017,9.27317290268051,10.7042053500647,5.93040132858659,10.0098196779396,3.1944236958147,3.86251851621987,3.51821615422368,6.41533918576219,3.16133589860216,2.98498095976982,2.82050001848714,5.5656617142073,3.49044378640005,4.38466125345024,7.02343444897842,7.37303653433209,2.96760895382408,4.90264171064114,4.02519275098124,3.85381564216383,8.42317811751878,5.06927815140269,3.06631854993902,0,3.0819296239783,6.144347033549,6.27619447880301,7.76130331994455,7.64466858035738,5.5831455081684,5.75581626120805,3.51220488954598,7.75482453103291,4.83076808886095,7.08403473579363,4.58550214018618,0,5.71371491294906
