	trimmed_19101-0001_SmallRNA.fastq.fastq	trimmed_19101-0002_SmallRNA.fastq.fastq	trimmed_19101-0003_SmallRNA.fastq.fastq	trimmed_19101-0004_SmallRNA.fastq.fastq	trimmed_19101-0005_SmallRNA.fastq.fastq	trimmed_19101-0006_SmallRNA.fastq.fastq	trimmed_19101-0007_SmallRNA.fastq.fastq	trimmed_19101-0008_SmallRNA.fastq.fastq	trimmed_19101-0009_SmallRNA.fastq.fastq	trimmed_19101-0010_SmallRNA.fastq.fastq	trimmed_19101-0011_SmallRNA.fastq.fastq	trimmed_19101-0012_SmallRNA.fastq.fastq	trimmed_19101-0013_SmallRNA.fastq.fastq	trimmed_19101-0014_SmallRNA.fastq.fastq	trimmed_19101-0015_SmallRNA.fastq.fastq	trimmed_19101-0016_SmallRNA.fastq.fastq	trimmed_19101-0017_SmallRNA.fastq.fastq	trimmed_19101-0018_SmallRNA.fastq.fastq	trimmed_19101-0019_SmallRNA.fastq.fastq	trimmed_19101-0020_SmallRNA.fastq.fastq	trimmed_19101-0021_SmallRNA.fastq.fastq	trimmed_19101-0022_SmallRNA.fastq.fastq	trimmed_19101-0023_SmallRNA.fastq.fastq	trimmed_19101-0024_SmallRNA.fastq.fastq	trimmed_19101-0025_SmallRNA.fastq.fastq	trimmed_19101-0026_SmallRNA.fastq.fastq	trimmed_19101-0027_SmallRNA.fastq.fastq	trimmed_19101-0028_SmallRNA.fastq.fastq	trimmed_19101-0029_SmallRNA.fastq.fastq	trimmed_19101-0030_SmallRNA.fastq.fastq	trimmed_19101-0031_SmallRNA.fastq.fastq	trimmed_19101-0032_SmallRNA.fastq.fastq	trimmed_19101-0033_SmallRNA.fastq.fastq	trimmed_19101-0034_SmallRNA.fastq.fastq	trimmed_19101-0035_SmallRNA.fastq.fastq	trimmed_19101-0036_SmallRNA.fastq.fastq	trimmed_19101-0037_SmallRNA.fastq.fastq	trimmed_19101-0038_SmallRNA.fastq.fastq	trimmed_19101-0039_SmallRNA.fastq.fastq	trimmed_19101-0040_SmallRNA.fastq.fastq	trimmed_19101-0041_SmallRNA.fastq.fastq	trimmed_19101-0042_SmallRNA.fastq.fastq	trimmed_19101-0043_SmallRNA.fastq.fastq	trimmed_19101-0044_SmallRNA.fastq.fastq	trimmed_19101-0045_SmallRNA.fastq.fastq	trimmed_19101-0046_SmallRNA.fastq.fastq	trimmed_19101-0047_SmallRNA.fastq.fastq	trimmed_19101-0048_SmallRNA.fastq.fastq	trimmed_19101-0049_SmallRNA.fastq.fastq	trimmed_19101-0050_SmallRNA.fastq.fastq	trimmed_19101-0051_SmallRNA.fastq.fastq	trimmed_19101-0052_SmallRNA.fastq.fastq	trimmed_19101-0053_SmallRNA.fastq.fastq	trimmed_19101-0054_SmallRNA.fastq.fastq
hsa-miR-302b-3p	113335.996840513	112664.737616094	120504.596421176	79654.7762948707	60963.2287027835	72228.6190864262	5607.56939854289	5674.68095498548	6971.86248700175	577.651178220039	608.941809757058	584.326014326421	445.253381753734	459.928052748595	960.581012655527	663.474476977816	548.892231496245	735.834861243712	100539.640302265	158000.207358789	79447.6178681396	64753.9139667702	73082.5300071633	87540.6675827822	27120.1629504778	20914.8207839246	22487.4519991558	1710.64816510465	1395.81294173109	1286.49868191067	669.806921517023	645.311430870868	910.464145973051	438.259305925535	380.555652360433	461.507666250288	94789.4944213348	43760.6739619815	80412.5256034993	53074.7868729069	86377.3852934411	65608.2358382258	12889.0902751144	5959.78642651866	5181.38506688179	391.357173009944	401.753107874249	386.236181083907	300.652565660467	300.58208734472	292.760642076286	239.724345437576	255.212730301719	347.390821279353
hsa-miR-302a-5p	64031.8660445382	67744.5997332934	59500.8375919761	63526.0736839918	73754.6775082218	60885.3594691099	9031.14470783619	8124.50765168203	8879.39496969312	635.434495512056	644.997931517225	656.311118637797	398.370663984304	410.081388209669	737.209531007894	446.369440373016	469.506893080727	716.868347071584	59727.1645518837	56379.6158346604	69456.6631950591	78204.7120664768	82376.3781330922	71302.7414578267	10954.7178251979	9081.45639150019	10958.9504065755	1009.28613309646	1111.65401762019	971.998311915749	509.129903564227	468.913425965149	532.371927150906	396.93785263113	295.210563697255	417.001359388926	29609.2012501921	44281.5601913322	42663.9562514094	62706.7753529062	59363.5032045981	64574.7240914692	6590.12176725215	8746.78099652594	7416.10171302492	497.423573715743	556.597523341085	633.544378244603	293.788887576121	291.245262887842	284.331210521487	180.581531192551	219.008452601744	292.795057748837
hsa-miR-148a-3p	46331.7838971747	55060.8768893497	57983.4852693692	25877.0094717471	31333.80652059	39740.2126185003	25613.9006673758	21268.4559929712	18985.1753531977	14721.1873043045	15965.2169575465	16392.496211957	25522.8456040327	28731.332602154	30705.6206553659	30384.402149442	31836.1459965615	24245.8881020845	63414.2154799919	45425.4379975099	65754.9504017742	38195.8928031867	34537.6029441835	38492.1588469666	21774.5778365698	20452.9234625494	30499.3589873577	20737.661086876	12352.3967174074	12088.625548079	21314.9150207446	32928.8512268307	25067.6966771562	38950.0475463147	43590.8783463742	35183.4035140797	45303.602046641	73129.0620247147	64481.9378532618	44857.7455284566	23363.2139716386	28831.109816396	11657.6829848495	23652.6495223726	24388.3341747537	19740.2735085419	18113.4622191092	27326.5609354874	38038.7385991081	35610.1445022125	51591.5253088819	50468.0894249128	71228.3508018973	66285.9971437653
hsa-miR-92a-3p	43855.1812423654	42485.7204448555	48454.7118805691	94523.6484050318	110718.828354553	85062.3689778199	123484.560547352	123874.634025402	116711.124403798	57134.4151886953	60336.9105705163	64793.4304543909	29064.3714018176	31001.9051395187	32133.6368285909	18056.9851062603	23859.0021212993	22727.4374488598	49733.1058817502	38266.1767139325	54536.8642563403	86164.9501351749	72822.6067993593	64989.9747987387	57093.0399008891	64478.1611925872	52845.465258016	45801.1754090889	51729.3383025391	51333.3034612664	23547.1485495437	18549.1776095095	22467.0759834432	18058.831479681	18959.9697788808	14824.4310286012	44780.4450377993	67082.5604673521	51408.2562145108	80209.6387418843	78243.3330006842	85792.164909124	101672.084320845	164642.114687611	164506.979447975	63777.8280011045	47411.4178797179	36109.396131435	29443.7710478795	35422.3470102958	33754.9291911539	17593.304775966	24184.4575035834	22848.3270375206
hsa-miR-372-3p	18431.5167637646	19824.6204630159	18958.2694777886	2115.24413918078	1703.8096296092	1894.23070372916	381.084323338722	428.530603258437	449.865940399852	58.6932907926788	51.8340637634892	58.6247404447705	44.2869514748508	44.5201923853381	61.9674941218159	83.1663586138953	63.1021832784354	69.0889399619935	4666.57196909843	5486.15902206882	3825.76182707728	295.260709247304	351.266525278743	411.270958783104	162.984031857827	154.612838189985	173.039616609099	8.75839970342466	11.3246185329868	8.62415321595611	4.37961207367077	3.38112276653898	8.13737219631014	3.58474506891672	2.97572739048464	4.29801983685651	930.108482741002	529.60920448336	919.330446493588	82.5658143761461	112.288605767511	85.7089433728971	25.3057155067282	19.9143987230275	23.2893123592624	2.27827591014844	1.68474467904982	1.75561900492685	1.40793396601975	1.83022979410392	1.62104452976902	1.46655277091947	0.822824493181253	1.88726096154868
hsa-miR-302d-3p	13144.8434153789	13043.0060820453	12221.3220866182	9720.37419016474	6991.13823902269	7815.95370164213	1041.85702004812	1170.9640040001	1586.21440324162	101.143554598547	105.077840558203	99.0632999741283	62.9340889379459	67.535109498168	114.273780728943	73.1418421738275	68.7255427485725	94.7855075500375	9611.6368452492	12469.0448920471	7309.28547417047	6827.43166336743	8002.39425506974	8668.2586392325	5082.27190167627	4501.79767288907	3752.64647720932	410.185052777055	370.014263802048	347.122166942233	148.359358995597	141.089422872291	139.761106226369	66.1724562721655	53.2256394071222	65.9029708317998	8638.79580325232	4728.70924267753	7307.27652347771	5988.49052880427	9787.42652891973	8650.14786687899	2821.12884212507	1065.43997112844	859.422928124897	61.7286200766331	58.381082975407	48.5721258029762	39.3048232180513	43.1562880435809	38.5808598085028	29.6651035495433	31.8158804030085	45.6986761403572
hsa-miR-21-5p	11930.6996155334	14375.6707908354	14086.934786059	19396.1206129156	19563.6152301681	21079.0867536688	9226.16725322776	9855.21253180296	8645.68522526829	24240.5110920765	25076.409157279	26109.8150416249	20960.653904255	33741.6914511404	32369.5787897777	22800.5770037407	25325.8661464686	21079.6568181042	13835.3812514117	12660.6846261598	13815.8847537627	18247.8596227533	19326.7837978573	16618.0418263104	15005.9294508593	13421.3670846674	13480.8676314527	32971.5530362505	35500.5614893181	36746.954408414	70917.4159544231	77978.6411576732	63813.3770887487	52064.7404959446	61931.7281012233	59354.8130300638	10957.2071183395	13909.251151277	12942.9937362618	19019.5472931647	16698.4401254197	17498.1985842105	8708.28350506532	10101.3136197283	9321.15076916502	21738.2455392117	24620.1567626845	20717.1235470058	32108.1687507414	40223.9150875232	38727.4022339939	24853.6698087723	24285.2535039981	20328.4966429672
hsa-miR-26a-5p	10192.5934609428	10193.363842367	9513.7532795244	10889.3110504803	9119.04412197793	9780.65896604923	14139.6882961805	18149.9608374398	21112.0240456608	31587.5461390689	27468.8006107311	25948.418271437	17232.9216059508	19204.9086716533	21717.9338582824	28426.6048067371	23912.8721601162	29191.3007800179	8782.58957486225	11752.4944259421	8247.52935674363	9640.95736912075	10875.1412319772	10680.5397039259	26529.8331093845	25750.5890134779	24167.4158290693	43470.4060043767	43826.2276876243	44305.0872942413	32501.7581405218	28570.4873772544	27803.9924034501	25122.3778679777	26958.7403433045	38580.3808662248	11207.4126443072	7729.02326978231	11734.9458698735	9148.90221778531	13120.0021614385	10769.9043918869	24885.8790164915	14422.0311225523	15083.5860933255	20528.9366861049	24764.3779269806	18174.9872278717	29227.6531840955	30871.9182909028	21958.6692002512	44936.5945686511	23017.6238035446	24075.5858799449
hsa-miR-363-3p	9807.01460450538	10398.9315065838	11590.0625029317	18469.0716840431	13673.3472058715	17242.7609069074	28456.6789684244	40345.2325452185	39736.6202577851	21239.9644709946	20933.6963163656	17969.4659831284	4618.66286039037	5453.59539006653	6378.72437731396	4362.89232174948	3410.94425992846	5197.38964289019	7078.86499974551	9171.27570489452	5362.82916533333	8325.72105188994	9966.02878428304	10918.2467718464	37354.5782007303	38679.5756440751	33673.3291425301	29717.8871682438	27579.5892809447	29553.9419223275	6802.08500191991	5649.46972885617	5295.1341435374	1923.07040197103	2159.54979023883	3216.32036617634	15409.9989679215	8389.63286866876	14523.2889103162	11798.3063115465	18773.670992511	14548.6311905079	53281.3673741662	22203.3762093873	22670.1004629147	12264.4908220414	13361.5696541542	9189.9632431901	8282.40621077217	7914.86853220663	6209.24896682727	7213.28868885978	2789.51216929998	3247.43689740769
hsa-miR-302a-3p	9252.7597106346	9497.94500059545	10157.3823649673	6419.65935823743	4416.56713331778	5120.02351751402	739.649264822729	862.062983274149	993.997811657627	67.7323608992516	71.7327053965441	65.8187825267889	51.2266532011732	47.3828151202878	86.8417699312772	58.1978871103932	50.3802247592536	59.2840835868242	8380.40212756827	11450.4280253121	5809.49395395058	5044.26106421447	5844.31270137521	6842.69351179007	4014.84491918869	3382.5398076862	3343.87417977044	305.588527834035	219.310905248574	212.62756013144	104.946454315336	101.916700534246	100.882550177332	48.8058196882919	39.6303488035163	53.8186831745511	7395.33726451552	3592.15231311493	5954.49368638633	4887.83085554196	6970.44404599429	5768.87756652742	1854.3924410972	708.237718688182	589.703753268851	43.4264702651073	49.1383864722864	43.8709682453388	28.2760071508966	30.9547560828881	25.2882946643968	22.6826828568878	22.6276735624845	33.9706973078762
hsa-miR-302c-3p	8610.31954259237	8772.68429102894	8643.44370355948	4479.65856515668	3190.16188024336	3721.23607135853	575.695747377507	675.022067148117	721.711518983562	56.099866315793	59.9128038270456	56.0777814467889	37.6121238602202	36.2598879760303	77.1805624165888	45.1103239803048	38.4117488206967	52.1461481457009	7336.02600435143	9335.98780112866	5270.7259828815	3681.8009493366	4187.04919579824	4875.56421290806	2712.97110613359	2359.10435820484	2633.07114526841	231.035967934278	156.411702854654	146.891827058731	81.4060394193554	74.4813043714729	74.5404158238922	36.5740882031368	30.4015035460854	39.4608053137478	5908.66203691024	3532.57127761055	5532.52770052587	3598.29371245348	4156.37029086081	4069.90741704776	1062.97758234512	483.444614364935	443.84643500451	31.9211769188576	33.7416920443034	29.2603167487809	23.8175495918341	24.0582380181487	25.0451379849314	16.563898795996	16.4564898636251	25.3432186265108
hsa-miR-25-3p	6343.51368619566	6412.3983244933	7813.34839520976	10244.084181176	11031.2400513249	9475.23185570252	12410.1594966264	12769.3558171159	10617.0274821055	7984.28948950578	9274.44781269468	8670.20589705907	7128.60994278083	6775.87073933855	7248.74217624021	5057.55418320751	5628.37211214714	4784.73853554226	7849.39161247892	6153.9546093676	7572.18523270601	10908.2883081199	9871.1301665666	9079.92487809832	6128.11077821841	6244.41320332203	6224.46933391013	6488.85947482088	7149.24088688152	6998.68781634003	5671.98085146009	5190.79627469826	5399.66807867462	4919.14219957051	5734.93226630907	4465.54917528007	6369.79634012911	8893.30679887374	6978.88449722909	9795.59514648079	9260.68650973436	9979.65514160916	7943.28989154942	14366.4711284818	13563.8123819674	9623.81715711872	9695.10894752456	9221.50586464529	7878.79847384651	7774.25913889439	8778.28033760522	5063.51786706129	6258.8145073832	5831.7711755398
hsa-miR-7-5p	6268.83426482523	7017.79665846792	7579.77364775643	6358.71843582748	6635.41679869436	6765.64745886437	8676.43927292937	8076.47257039145	7139.8495705907	6203.74434076105	6699.76962035886	7679.4835303354	4327.61918646353	3943.07055168722	4079.81762355533	6752.67206734396	6791.62231430255	5626.84235212261	6348.83989380122	5935.53471873388	6981.57739447735	4840.546364344	5064.34993287994	4849.87100753192	7780.60010394858	6219.071032824	7491.84933837131	5895.35846219063	6141.90225786193	5789.15032780219	5808.35102240401	5972.36695306065	5334.15179996586	9016.3120433386	9026.79234503025	9379.77424744242	5104.37841102315	5890.03319092038	6195.00792279731	5582.56009576763	4297.26464019311	4668.54340351351	6136.26926088148	9787.98589070742	8849.56306244942	8812.75093310587	8582.29998816467	9722.26692548392	3189.67440001774	3018.40701891535	3275.32047239831	5097.93297208554	3739.12020313891	4089.69450367598
hsa-miR-92b-3p	5409.57955132674	5165.18711085536	6107.80293873659	8846.6867625724	12442.8335616015	8832.51282569779	2291.23803070523	2444.06639223284	2256.9249873862	856.922045573111	823.597728626988	856.805943619264	443.346288149553	490.533904775496	536.906152121179	418.337922179493	443.523641142547	517.602289987742	7117.28737374258	5947.84941209506	8570.89198588245	13240.2286465282	10614.7816593549	9247.72127320864	3593.27238628607	3337.74304165434	3074.04428282064	1118.20877668087	1362.40685155994	1258.84514714211	585.554134249782	521.127621831272	593.819519761504	591.337608868466	590.773919817093	563.601209911271	7265.24431710835	10064.6777452605	8826.45022810181	8921.24713593023	8569.34633507326	9225.43776056034	2152.36112869726	3703.13546905244	3496.27671509508	886.932811820789	843.600799186718	588.542011084978	487.086488327582	549.347451460714	504.388005437632	406.039577175238	509.602636110256	487.385143319945
hsa-miR-151a-3p	5084.37980152929	6019.91307811478	7661.21958789318	9308.78531127537	9588.19288444663	15283.904246741	15150.1406790147	14551.1148690026	10194.5608304719	10064.7619040686	12155.3048314661	12134.2488682789	9185.09254595513	9857.93273349281	10158.3051279411	8506.08065818747	8399.25274832375	7104.86562154114	7222.57465833195	5219.51272749368	7580.23110599796	10583.3496328462	8723.71960690426	9116.95543493764	6702.18169151963	6585.12460668439	10148.5031397227	8790.56691688088	7020.52692989684	7257.59989441037	6499.45380762926	7393.74266235982	6906.64681426052	7148.07855242181	8592.98037566073	7184.04672209181	5562.85644036296	8783.41288894344	7277.63553727653	12970.8933719149	7477.10928836042	8852.753101317	6799.62741918285	15395.3620897251	16101.0118413215	13643.5312304543	12848.5648993835	19169.7209560633	9778.92268882066	8689.05573511259	12485.284968281	8278.69039184041	11301.9058260911	12824.4774511408
hsa-miR-103a-3p	4791.39989664933	5172.48043903335	5499.84995955012	5746.94966069317	5987.05209061039	4871.90974093327	8194.01773124443	9013.78751028406	8632.74510942387	9506.40216406258	11768.175945199	11329.7672928462	8533.71413048292	9610.37995548835	9656.81936271814	11968.6228922642	10838.3472443667	11770.3457280209	5646.09301008862	5515.87651562904	4938.43481080689	5207.78198332472	5689.83955566673	4816.88308790213	9711.39095546687	10004.781734797	8586.97831822616	10999.833431162	12037.7932903569	11582.6127322124	9086.16218864106	9423.18915034413	7199.12274954712	12390.8651007144	15258.3949871326	13725.9599370359	7478.85515730531	7285.47556102749	7228.40808840221	5014.45718695656	5994.59515428595	6176.72942489654	10733.5659319788	9793.58313295206	9148.90167936811	9689.16570447481	10548.1513366834	7516.44868706033	10786.0647858468	11043.5270024146	9745.80076519786	13432.5967946827	10542.4388188848	8591.28371220996
hsa-miR-222-3p	4203.58634238732	4329.42379685872	4387.9602659475	3896.11103890998	3834.82981288476	3585.62015999989	587.081291780207	694.480931379498	731.960465808163	2460.47734843914	2215.85200615719	1988.77282600293	1092.34083661654	1337.48570290847	1208.80252617908	1086.08210060401	1409.37726996542	1298.57086609763	4239.93392016995	4360.13885664783	4170.81776015517	2661.78639389111	2628.48998143575	2543.41172491999	764.737065011384	554.199991194236	515.063233813023	1520.13970125258	2312.24772225554	1948.027478052	879.207123789407	810.020411355124	1627.37011397746	1628.05557129937	1470.8683037544	1829.83522793474	4876.45463875939	4872.87198348616	5496.66796016753	2798.08791516417	4355.12684942379	4373.00390018334	584.231953655333	582.231030121176	567.374394644827	1350.71384459667	1450.5651686619	1182.58496171873	1411.9231122568	1624.68703070521	1368.97210538994	1449.73629914626	1129.73802913786	904.132804936212
hsa-miR-182-5p	4203.40979529188	4459.97437124478	4917.92112691623	2881.41921800337	3373.46291804938	4545.73241017709	55826.5880065665	43793.1690509521	43649.7675505103	78243.0704835444	92547.4436209672	109067.844285183	72281.8671633021	69469.7012746362	64713.7014493411	78535.2176577773	82023.7012942515	65256.3392632163	5420.2160235604	4991.94899268758	6819.94700315663	4790.88835032338	4541.95686357794	4307.78030864834	10404.4061644972	8843.00960545056	12067.7107624783	50452.0448952384	49906.995419422	46650.3882650022	27263.5231198079	27445.5878328269	24070.3991193277	55807.02057789	57261.1398962459	48801.7260847665	8475.8089011583	12786.2459866526	10808.0274981394	10640.9144109479	6765.62275744896	8522.24776039191	42606.6188932655	87157.6049082276	92664.1671140886	146375.012416604	133919.863153806	194268.255072715	47418.2186889859	42784.3667818703	59240.748131503	59112.2936523587	86449.0954141797	89772.6227993526
hsa-miR-183-5p	4185.04889736629	4432.98905698621	4989.72849425573	2305.24741063888	2533.11440967032	3318.91484324665	50601.7558070052	41557.3297793982	38093.9569433961	84182.9225091136	99420.2284060429	110765.548849556	85204.333425227	77463.9384305393	67299.6806201172	105868.732484362	113956.070982057	88602.2827399921	5678.86014289131	5083.23995305373	6787.1524310046	3254.87834487619	2903.91487057477	2797.88226180269	7870.23391983406	6807.44455696254	8717.99724668735	44413.0486779116	46067.6735265313	41343.0656277437	29045.9157434901	27912.6174903935	27999.3936614461	76333.4646125109	77287.9846386203	67452.7028611638	9263.87120403634	14170.6288704308	12369.8858951632	7749.58594551201	5690.13529761869	7634.03020295039	31924.1228291753	72912.0931305694	80744.1294238007	141791.728825628	130270.284992814	169542.585172393	57144.4611819113	52950.0200847826	71821.9989359464	86939.4480892626	123576.445058089	126092.151178231
hsa-miR-221-3p	3542.94711125698	3411.50635045713	3232.93795907719	3784.68590946739	3318.05788442053	3313.0438305606	980.750962653233	1203.13008485807	1371.42723401536	2379.39870953018	2101.01461384436	1802.71076867669	1555.65863278764	1788.41287223175	2022.08952062761	1453.55488380982	1539.48388315037	1740.30709939686	3262.5751772835	4148.94555253743	3037.46993746014	2633.16000933804	3072.55198907674	2757.94100617251	2384.65919091529	2137.18971200031	1765.31952621392	2322.72760134822	2303.86934594251	2636.27240100363	2812.80585431505	2595.54304261055	2694.20047397063	1924.13613699152	2043.06693558244	2420.15890900559	4375.73411802243	3153.66704528533	4403.25420402413	3051.66735562284	4590.08958569253	4076.14962450457	1358.8985852363	986.293001844615	974.728675337303	1043.90602203002	1407.53398165116	1054.30773309207	1988.23741568089	2205.82477793742	1566.09112020985	1778.34189001695	1231.35685404575	925.971110348418
hsa-miR-128-3p	3401.00324652454	3373.1642823214	4054.46564716269	4065.28575554997	2945.18061015807	4618.6494914	3803.49339042718	5646.05967687441	4645.50158814604	4750.42566285427	4589.91719020336	4242.25065383118	3829.76180612783	2841.94349011818	3807.80068926473	8707.96328093884	6834.54702721141	9755.84778106374	3695.36745927644	3777.58749405281	3123.83576722698	2869.64899846212	2890.56639924514	3013.00446317928	4413.15164191239	3452.42276269592	4547.24680000631	7148.12810704229	8357.66054741364	7639.26554461434	7263.25815327744	5660.67573573956	7922.67076066903	7875.87868641377	7648.90785282801	11795.2613957558	4136.97893770811	3103.19840344632	4545.73161019285	2496.74447786653	2992.20242309128	3027.81411563757	3783.20446825586	4078.50420947968	4734.32487372017	3450.52480845016	3503.70735086394	2604.40227317549	5654.26280753531	5561.19301698899	4338.40147502084	11368.7170801677	5445.45249587354	5536.28003070304
hsa-miR-20a-5p	3041.3768131166	2772.4545164612	2583.94072406244	4089.06799295842	3532.26893538086	3581.3177384895	3737.59651073757	5116.77256164059	6032.79452941412	1575.20962832041	1803.07718666824	1821.74593592477	717.490993750454	800.466222974385	791.103795261727	884.895624827646	603.896459881859	832.126394732975	2301.60000079839	3823.23297423589	1788.93372624354	3049.58627279566	4130.2573877136	3136.87086727936	10866.1202383978	13409.0799716987	9233.84907250315	7324.01269745016	7250.14968291528	6118.50861393547	1763.8887626709	1628.4936296266	964.278605262752	642.105349844475	753.487920632872	1060.76998277896	4105.49048716115	1668.42476153567	2714.3450918164	2562.31785551091	5761.77980095088	4438.4582425104	19798.7425443265	4898.94208586476	4387.44767834772	1445.49012245885	1629.74478504834	969.335773253613	987.313693671349	976.586745571321	630.505269853662	1134.72076395276	488.552042826369	498.97831779803
hsa-let-7a-5p	2911.87951861257	2790.0974246251	3247.7438778463	332.289291413584	336.018248526198	322.950514623393	76.0658404973327	76.603788174484	93.2250954530458	310.209966375569	326.402786460465	267.832846208807	1120.94724067924	1278.39604257361	1818.94960151701	4850.19520425277	4955.69458974761	6212.24718491592	2726.3806910993	1947.49132735877	2164.03437604456	419.989956228505	426.764792381053	396.986973976089	60.7674342212879	57.9798143212445	64.6645442276192	201.920924071681	183.58771833151	213.494662492826	1178.44411872296	835.668642627013	2463.17213129462	5954.14852696851	6758.59782743677	6845.20391908398	295.001134976829	403.671251005479	379.897943032617	145.579433923113	160.116680199083	159.904745098689	72.9373068318922	94.9763631405926	117.782149601861	249.6610684871	242.322443003333	206.694877513388	3022.89288895965	3201.66872395106	2343.3819722341	8690.88949065351	6699.07132370702	6659.94172677368
hsa-miR-191-5p	2809.3939297106	2611.01148772121	2677.59552307571	3579.65959724806	2943.50308180597	3159.59079669015	3032.06192796449	4146.78835914415	4395.70109097554	3400.29797992253	3282.02881561875	3221.59034800843	2430.90864746167	2765.0372076867	2928.47321986009	4056.12355476407	3072.97163123807	3588.20092682719	2160.96745874418	3110.67679489974	2016.56064785779	2249.09908678328	2599.38945551457	2361.11573768481	6808.91328731391	6260.28405757332	5690.93051603208	5017.12983738359	5265.02691714513	5357.66144461691	5367.65255749089	5019.03523815808	4210.98578630593	3285.46729816311	3752.11614098346	5225.27089905138	3507.98359877246	2179.80917868828	3313.4776351861	2201.39196377561	3549.97537927858	2840.4768231575	6207.14360177532	3070.35250371127	3117.59583510299	2371.91305005554	2699.80334817734	1841.05912983329	3351.23482261851	3651.78589048796	2454.74773142923	4548.46453391438	2472.99901425626	2385.36305104313
hsa-miR-423-3p	2789.6206550215	2757.50319369631	2801.2905406404	3142.61642500111	2594.94996864886	1867.96800575951	2907.11459764392	3256.20173003798	4242.2200647861	2796.07557548317	2555.05064936262	2435.16090301761	1439.64377186668	1201.36158300474	1299.71727694466	1559.92614159054	2223.42398728134	2083.21038043439	2150.98762134235	2893.87919919983	1712.44700672126	1634.97550633064	1919.8621304641	2376.85507188725	6217.81861046713	6211.13560569835	5519.91870743011	5162.36002882947	5480.65501961875	5608.13685106294	3956.65103765601	4054.06280058785	2940.19949498216	1735.11349835756	1721.71905501206	2762.31866210491	3586.74340874005	1859.86291221509	3350.60202975119	1700.22400606499	2940.89949263979	2565.22745526096	7716.95960630175	3183.94706210771	3308.41794282081	1542.77250382219	1221.86107848088	910.815139756051	1844.62815114687	2424.89532677082	1542.09966116927	2971.33368406758	1112.04730253446	1141.38846867376
hsa-miR-30d-5p	2723.94513551843	2879.71853587895	2885.94933837623	6007.8922398814	6748.41697241174	5469.18444373455	8010.62404697456	7168.0417647458	7434.15281399135	8740.64429703076	8784.89785273595	9374.95392014971	11012.9358159172	12831.585353227	13266.0864802444	16194.7919481228	17418.8675337649	15574.9437569907	2816.80910666816	2389.6404375005	2856.59055813714	7018.31317451649	6575.03062708743	5994.31465063583	6926.08119032523	6403.4630545285	6898.1522162815	8772.9970362637	8683.43514288155	8601.71791882185	10378.2024955249	10188.2567294889	9660.31270043495	16464.5403315308	16701.1932850901	13856.9093892392	2988.07601234595	4139.51900268979	3530.70551149263	6896.22432049769	5647.3438122497	6487.65531814399	6544.95045382347	8719.91423375168	8609.68592762361	9668.54730748796	9930.58711526925	9702.19434819426	13992.3410738805	14311.6410254125	14587.1853403972	15299.991027956	17724.0509953708	16724.547162966
hsa-miR-378a-3p	2644.58721611889	3158.67965615361	3546.48608693436	1812.49167367063	2179.85489752538	1815.27828122085	819.18027100784	837.474669305202	588.456456472676	1672.66779024128	1733.56749028247	1576.76124821247	2482.29422512986	3028.31304787715	3213.03638975634	2232.22621521814	2509.54908302915	2108.60888038863	4101.64386772812	2990.33200708264	4286.70209974208	2136.07355212615	1986.47572372321	1769.48925752709	765.847310460007	796.017200592922	718.782834530116	2316.38439671453	2115.54001903825	2417.87978192891	2727.65889624943	3394.4218494207	2878.72582105042	2670.12643008318	3282.16851296746	2416.71737862898	4012.31458885961	5358.10045585852	4282.76714869014	2096.67788784737	1473.80747236162	1709.64823301348	695.135474361903	1506.48302055944	1276.07067396432	2448.18466469196	2527.35101089126	2379.44895801086	3432.91454728607	3549.01450878861	4486.13266650046	2537.20147381384	4431.50415791501	3522.28050862941
hsa-miR-335-3p	2543.51400398043	2862.42292905686	2705.70802706768	3302.62454049865	3506.68662801144	2981.12993779057	1101.57029898255	1169.33429595756	1135.80460290048	324.314555635825	326.294346996525	339.505166081834	65.5828300548628	72.8900654600641	102.260911661119	75.2766928971753	71.4777370167496	87.7260109599155	2364.55614174163	2212.95777107295	2502.16474730153	2663.655872066	2788.15658383518	2418.03606959502	1347.6899419016	1309.85743877178	1188.52080418359	486.011561724583	539.162326253421	528.04190288566	76.9716821947638	80.2775148283969	92.0149009890454	86.0338816540014	75.6816440445939	87.0816193032667	2023.92596144607	2566.42389796113	2559.57650096059	2887.84283738837	2602.62811559885	2856.96477909657	884.691481610217	1194.51041334515	1169.80796918532	387.382847255574	439.08658197736	317.181833556785	80.486891724129	77.8245538536364	66.3007212675531	58.6621108367788	52.6607675636002	62.2796117311063
