	trimmed_19101-0001_SmallRNA.fastq.fastq	trimmed_19101-0002_SmallRNA.fastq.fastq	trimmed_19101-0003_SmallRNA.fastq.fastq	trimmed_19101-0004_SmallRNA.fastq.fastq	trimmed_19101-0005_SmallRNA.fastq.fastq	trimmed_19101-0006_SmallRNA.fastq.fastq	trimmed_19101-0007_SmallRNA.fastq.fastq	trimmed_19101-0008_SmallRNA.fastq.fastq	trimmed_19101-0009_SmallRNA.fastq.fastq	trimmed_19101-0010_SmallRNA.fastq.fastq	trimmed_19101-0011_SmallRNA.fastq.fastq	trimmed_19101-0012_SmallRNA.fastq.fastq	trimmed_19101-0013_SmallRNA.fastq.fastq	trimmed_19101-0014_SmallRNA.fastq.fastq	trimmed_19101-0015_SmallRNA.fastq.fastq	trimmed_19101-0016_SmallRNA.fastq.fastq	trimmed_19101-0017_SmallRNA.fastq.fastq	trimmed_19101-0018_SmallRNA.fastq.fastq	trimmed_19101-0019_SmallRNA.fastq.fastq	trimmed_19101-0020_SmallRNA.fastq.fastq	trimmed_19101-0021_SmallRNA.fastq.fastq	trimmed_19101-0022_SmallRNA.fastq.fastq	trimmed_19101-0023_SmallRNA.fastq.fastq	trimmed_19101-0024_SmallRNA.fastq.fastq	trimmed_19101-0025_SmallRNA.fastq.fastq	trimmed_19101-0026_SmallRNA.fastq.fastq	trimmed_19101-0027_SmallRNA.fastq.fastq	trimmed_19101-0028_SmallRNA.fastq.fastq	trimmed_19101-0029_SmallRNA.fastq.fastq	trimmed_19101-0030_SmallRNA.fastq.fastq	trimmed_19101-0031_SmallRNA.fastq.fastq	trimmed_19101-0032_SmallRNA.fastq.fastq	trimmed_19101-0033_SmallRNA.fastq.fastq	trimmed_19101-0034_SmallRNA.fastq.fastq	trimmed_19101-0035_SmallRNA.fastq.fastq	trimmed_19101-0036_SmallRNA.fastq.fastq	trimmed_19101-0037_SmallRNA.fastq.fastq	trimmed_19101-0038_SmallRNA.fastq.fastq	trimmed_19101-0039_SmallRNA.fastq.fastq	trimmed_19101-0040_SmallRNA.fastq.fastq	trimmed_19101-0041_SmallRNA.fastq.fastq	trimmed_19101-0042_SmallRNA.fastq.fastq	trimmed_19101-0043_SmallRNA.fastq.fastq	trimmed_19101-0044_SmallRNA.fastq.fastq	trimmed_19101-0045_SmallRNA.fastq.fastq	trimmed_19101-0046_SmallRNA.fastq.fastq	trimmed_19101-0047_SmallRNA.fastq.fastq	trimmed_19101-0048_SmallRNA.fastq.fastq	trimmed_19101-0049_SmallRNA.fastq.fastq	trimmed_19101-0050_SmallRNA.fastq.fastq	trimmed_19101-0051_SmallRNA.fastq.fastq	trimmed_19101-0052_SmallRNA.fastq.fastq	trimmed_19101-0053_SmallRNA.fastq.fastq	trimmed_19101-0054_SmallRNA.fastq.fastq
hsa_circ_000374	0	0	0	0	0	0	0	0	0	0	0	0	0.105949644676677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966035076153994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_7581	0	0	0	0	0	0	0	0	0	0	0	0	0.105949644676677	0	0	0	0.0951767470262977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001228	0	0	0	0	0	0	0	0	0	0	0	0	0.0706330964511178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_789	0	0	0	0	0	0	0	0	0	0	0	0	0.0706330964511178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000809	0	0	0	0	0	0	0	0	0	0	0	0	0.0706330964511178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001712	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170902849847747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000169	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170902849847747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117327830501646	0	0	0	0	0
hsa_circ_000593	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854514249238735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001494	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854514249238735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108925876485681	0	0	0	0	0	0	0	0	0	0.079575208439301	0	0.0977701847279647	0	0
hsa_circ_002173	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854514249238735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0710687755994172	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_3802	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854514249238735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_002095	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854514249238735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183374750048755	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001856	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854514249238735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000852	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854514249238735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104325284568079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001830	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854514249238735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_4283	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854514249238735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001915	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854514249238735	0	0	0	0	0.16633062336393	0	0.40738598946622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14546360122492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154734400722176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14546360122492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966035076153994	0	0	0	0	0	0	0	0	0	0	0.0916873750243774	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0928195966672938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_4381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0928195966672938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_2869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0928195966672938	0	0	0	0.14748135761899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190353494052595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125420251909084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0951767470262977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078086652133179	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0951767470262977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0951767470262977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188253242403252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0941266212016261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0941266212016261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0941266212016261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0941266212016261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_002159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0941266212016261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934352138447068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0941266212016261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0941266212016261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079575208439301	0	0	0	0
hsa_circ_000889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0941266212016261	0	0	0	0	0	0.107803658920866	0	0	0	0	0	0	0	0	0	0	0	0	0.309468801444353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047063310600813	0	0	0	0	0.0858422593545314	0	0	0	0	0	0	0	0	0	0	0.0968850018626142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047063310600813	0	0	0	0	0.0858422593545314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16633062336393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_4098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29496271523798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29496271523798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_1450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14748135761899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_6755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14748135761899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_3639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14748135761899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14748135761899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14748135761899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14748135761899	0	0	0	0	0	0	0	0	0	0	0	0	0.208650569136157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14748135761899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_002158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14748135761899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0916873750243774	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14748135761899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0701976949604092	0	0	0	0	0	0	0
hsa_circ_001729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14748135761899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171684518709063	0	0	0	0	0	0	0.18748159165122	0	0	0	0	0	0	0	0	0	0	0.078086652133179	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0858422593545314	0	0	0	0.225312000793098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107803658920866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107803658920866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107803658920866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107803658920866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14803272648304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14803272648304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14803272648304	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125420251909084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14803272648304	0	0	0	0.0920700693738766	0	0	0.0966035076153994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14803272648304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51196304036419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51196304036419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_4509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225312000793098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_1507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159243630971357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159243630971357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079575208439301	0	0	0	0
hsa_circ_000902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159243630971357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184140138747753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_1488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18748159165122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0759425303382814	0	0	0	0	0	0	0	0
circRNA#circRNA_184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0937407958256099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0937407958256099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109490301841769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109490301841769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_6897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966035076153994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_4207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966035076153994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162104452976902	0	0	0
hsa_circ_001681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966035076153994	0	0	0	0	0	0	0	0	0.078086652133179	0	0	0	0	0	0	0	0	0	0	0.0977701847279647	0	0
hsa_circ_001030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966035076153994	0	0	0	0	0	0	0.125420251909084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966035076153994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966035076153994	0	0	0.0306776019637592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0977701847279647	0	0
hsa_circ_001868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966035076153994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104325284568079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_002110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104325284568079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104325284568079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104325284568079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
circRNA#circRNA_2646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104325284568079	0	0	0	0.154734400722176	0	0.125420251909084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104325284568079	0.0968850018626142	0	0	0	0	0	0	0	0.0710687755994172	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193770003725228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162104452976902	0	0	0
hsa_circ_000910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0968850018626142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0968850018626142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0968850018626142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0968850018626142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0968850018626142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0968850018626142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_002092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122710407855037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_002014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0306776019637592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_001819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0306776019637592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0306776019637592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa_circ_000228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934352138447068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
